word,pos,total,articles
伊澤,名詞,6,1
あふれる,動詞,6,4
ひな,名詞,6,5
豊,名詞,6,5
合同,名詞,6,6
選抜,名詞,6,5
シティ,名詞,6,6
湖,名詞,6,6
太字,名詞,6,6
シェーファー,名詞,6,5
シン,名詞,6,6
一時期,名詞,6,5
歩む,動詞,6,6
会う,動詞,6,5
木戸,名詞,6,5
アテンション,名詞,6,5
振り付け師,名詞,6,6
宮本,名詞,6,6
衝撃,名詞,6,6
やめる,動詞,6,6
漢字,名詞,6,5
宅急便,名詞,6,1
マリア,名詞,6,5
青木,名詞,6,5
治子,名詞,6,3
近郊,名詞,6,6
亡命,名詞,6,6
５,名詞,6,4
コメンテーター,名詞,6,5
ウィリアムズ,名詞,6,3
実,名詞,6,4
固める,動詞,6,6
対戦,名詞,6,4
拍手,名詞,6,5
執筆,名詞,6,6
きれい,名詞,6,5
雑誌,名詞,6,6
やかん,名詞,6,1
メモリアル,名詞,6,5
甲斐,名詞,6,2
優奈,名詞,6,5
プリンス,名詞,6,6
締めくくる,動詞,6,6
肋骨,名詞,6,6
上海,名詞,6,6
誘う,動詞,6,6
観戦,名詞,6,5
基づく,動詞,6,6
島,名詞,6,5
ママ,名詞,6,3
重,名詞,6,6
エル,名詞,6,4
自然,名詞,6,4
順,名詞,6,6
黄,名詞,6,5
謝罪,名詞,6,5
併せる,動詞,6,4
オン,名詞,6,5
意欲,名詞,6,5
竹内,名詞,6,3
乗り越える,動詞,6,5
癖,名詞,6,6
ブック,名詞,6,4
体型,名詞,6,6
ローリー,名詞,6,5
法律,名詞,6,5
コンビ,名詞,6,5
ローレンス,名詞,6,5
センチメートル,名詞,6,4
政策,名詞,6,4
オフシーズン,名詞,6,6
出せる,動詞,6,5
良隆,名詞,6,6
波,名詞,6,6
奈々,名詞,6,4
同士,名詞,6,6
首都,名詞,6,6
転写,名詞,6,6
拡大,名詞,6,6
児,名詞,6,6
正確,名詞,6,6
チエ,名詞,6,6
ロー,名詞,6,6
西,名詞,6,5
イートン,名詞,6,4
意志,名詞,6,5
智子,名詞,6,6
小指,名詞,6,6
訪問,名詞,6,5
遠ざかる,動詞,6,6
締結,名詞,6,4
劇,名詞,6,3
寄せる,動詞,6,5
トン,名詞,6,5
磨く,動詞,6,5
驚異,名詞,6,5
親しむ,動詞,5,4
おく,動詞,5,5
説明,名詞,5,5
成年,名詞,5,5
治,名詞,5,4
判決,名詞,5,3
利,名詞,5,5
お笑い,名詞,5,4
モンペリエ,名詞,5,4
髪型,名詞,5,4
河辺,名詞,5,2
読み,名詞,5,5
柏原,名詞,5,3
さとう,名詞,5,5
柔らかい,形容詞,5,5
応える,動詞,5,5
ユーロ,名詞,5,4
応募,名詞,5,3
医学,名詞,5,4
公用,名詞,5,4
見出す,動詞,5,5
先生,名詞,5,5
ランク,名詞,5,5
忠之,名詞,5,4
経緯,名詞,5,5
立て続け,名詞,5,5
張る,動詞,5,4
さいたま,名詞,5,5
休学,名詞,5,3
江,名詞,5,4
滑らか,名詞,5,5
功労,名詞,5,3
解禁,名詞,5,4
思春,名詞,5,5
夫人,名詞,5,4
伊,名詞,5,3
一般人,名詞,5,5
解除,名詞,5,4
かわいい,形容詞,5,2
空手,名詞,5,4
出来栄え,名詞,5,3
表す,動詞,5,5
岡島,名詞,5,4
巻く,動詞,5,5
会話,名詞,5,5
伝,名詞,5,1
当たる,動詞,5,5
計画,名詞,5,5
計算,名詞,5,3
山梨,名詞,5,2
訓練,名詞,5,5
弾く,動詞,5,2
好物,名詞,5,5
彩,名詞,5,5
功,名詞,5,4
ワーク,名詞,5,5
上達,名詞,5,5
艶子,名詞,5,5
親,名詞,5,5
被害,名詞,5,2
今日,名詞,5,5
親戚,名詞,5,5
後塵,名詞,5,5
高める,動詞,5,5
下さる,動詞,5,3
役者,名詞,5,1
役員,名詞,5,5
稽古,名詞,5,2
がん,名詞,5,4
石田,名詞,5,3
雰囲気,名詞,5,4
高度,名詞,5,5
自力,名詞,5,5
自信,名詞,5,4
上京,名詞,5,3
積める,動詞,5,5
観衆,名詞,5,3
熱演,名詞,5,2
出発,名詞,5,5
彩華,名詞,5,2
切り,名詞,5,5
刑事,名詞,5,5
想像,名詞,5,2
うまい,形容詞,5,4
借りる,動詞,5,4
きん,名詞,5,5
五十嵐,名詞,5,4
相当,名詞,5,5
勝負,名詞,5,5
片手,名詞,5,5
冊,名詞,5,3
怖い,形容詞,5,1
募集,名詞,5,4
巻き込む,動詞,5,5
幅広い,形容詞,5,3
倍,名詞,5,5
感覚,名詞,5,2
愛知みずほ大学,名詞,5,3
健,名詞,5,4
リム,名詞,5,3
初旬,名詞,5,5
健太郎,名詞,5,4
事前,名詞,5,5
神経,名詞,5,5
瞬間,名詞,5,4
見守る,動詞,5,5
リッチモンド,名詞,5,5
リズム,名詞,5,3
制する,動詞,5,5
五郎,名詞,5,2
若干,名詞,5,5
強調,名詞,5,5
層,名詞,5,5
称える,動詞,5,4
意,名詞,5,4
佐野,名詞,5,5
体格,名詞,5,4
設ける,動詞,5,5
両者,名詞,5,4
ローザンヌ,名詞,5,4
作り,名詞,5,1
意思,名詞,5,5
芸,名詞,5,1
佳,名詞,5,5
父母,名詞,5,5
届,名詞,5,5
こだわる,動詞,5,3
温かい,形容詞,5,5
弘幸,名詞,5,5
亡くす,動詞,5,4
相談,名詞,5,3
えい,名詞,5,5
おかしい,形容詞,5,5
西山,名詞,5,3
満つ,動詞,5,4
祐奈,名詞,5,4
レオ,名詞,5,4
モナコ,名詞,5,2
閉ざす,動詞,5,5
プレゼント,名詞,5,3
挫傷,名詞,5,5
明確,名詞,5,4
振り返る,動詞,5,3
振り回す,動詞,5,1
瑞穂高等学校,名詞,5,3
号泣,名詞,5,5
症候群,名詞,5,5
％,名詞,5,3
宇治,名詞,5,3
死後,名詞,5,5
都合,名詞,5,5
コーナー,名詞,5,5
せい,名詞,5,5
フィールド,名詞,5,5
コーエン,名詞,5,4
指示,名詞,5,5
孫,名詞,5,5
その間,名詞,5,5
順調,名詞,5,4
フランソワ,名詞,5,4
そろう,動詞,5,5
繰り上げる,動詞,5,3
いえる,動詞,5,5
旨,名詞,5,5
バリー,名詞,5,5
圏内,名詞,5,5
転勤,名詞,5,5
歌詞,名詞,5,5
シルク・ドゥ・ソレイユ,名詞,5,5
明るい,形容詞,5,3
ショッピング,名詞,5,5
掛ける,動詞,5,5
繊細,名詞,5,2
パトリシア,名詞,5,5
パブロフ,名詞,5,4
シャロン,名詞,5,5
笑う,動詞,5,1
フェンス,名詞,5,5
理想,名詞,5,4
転居,名詞,5,4
演目,名詞,5,3
コカ・コーラ,名詞,5,1
受勲,名詞,5,5
緒,名詞,5,5
いとこ,名詞,5,5
ぬいぐるみ,名詞,5,4
堪える,動詞,5,4
ウェイ,名詞,5,4
特集,名詞,5,5
ブンタン,名詞,5,3
欠席,名詞,5,5
曽,名詞,5,5
替える,動詞,5,5
プール,名詞,5,5
クール,名詞,5,4
婚姻,名詞,5,5
ヘッドコーチ,名詞,5,4
受章,名詞,5,5
対,名詞,5,5
コンサルタント,名詞,5,4
アシュリー,名詞,5,5
フレイ,名詞,5,3
職,名詞,5,5
醍醐,名詞,5,5
暮らす,動詞,5,5
療養,名詞,5,4
コリン,名詞,5,4
可愛い,形容詞,5,1
阻む,動詞,5,5
球,名詞,5,5
起こる,動詞,5,5
ブラウン,名詞,5,3
食事,名詞,5,5
古賀,名詞,5,2
拝,名詞,5,5
古傷,名詞,5,5
招く,動詞,5,5
ジャー,名詞,5,3
推測,名詞,5,5
ヘンリー,名詞,5,5
ディーン,名詞,5,5
由紀子,名詞,5,3
ちゃう,動詞,5,4
品川,名詞,5,3
タナ,名詞,5,3
関東,名詞,5,5
ディズニー,名詞,5,3
和解,名詞,5,5
関西,名詞,5,4
断る,動詞,5,5
連絡,名詞,5,5
タイペイ,名詞,5,4
教徒,名詞,5,4
男の子,名詞,5,4
デンバー,名詞,5,4
つとめる,動詞,5,5
四国,名詞,5,3
テル,名詞,5,5
整備,名詞,5,5
トム,名詞,5,4
チン,名詞,5,4
チャンス,名詞,5,5
チャンピオンズ,名詞,5,5
実弟,名詞,5,3
チャールズ,名詞,5,3
問う,動詞,5,4
文献,名詞,5,5
チャイニーズ,名詞,5,4
甲,名詞,5,4
速度,名詞,5,4
成立,名詞,5,5
文学,名詞,5,3
斗,名詞,5,4
商学部,名詞,5,4
澄,名詞,5,3
ダラス,名詞,5,3
速い,形容詞,5,3
青春,名詞,5,3
イスラム,名詞,5,3
ハーフ,名詞,5,3
輩出,名詞,5,4
スタッフ,名詞,5,3
生涯,名詞,5,5
スタイル,名詞,5,3
ノイ,名詞,5,2
正人,名詞,5,3
スコットランド,名詞,5,4
てい,名詞,5,5
でる,動詞,5,5
無くなる,動詞,5,5
異例,名詞,5,5
海,名詞,5,5
容疑,名詞,5,3
インサイド,名詞,5,5
大正,名詞,5,2
ジョージ,名詞,5,4
ハンディー,名詞,5,3
向け,名詞,5,5
支持,名詞,5,5
関西学院大学,名詞,5,4
返上,名詞,5,5
条件,名詞,5,5
ド,名詞,5,4
ドナルド,名詞,5,3
放棄,名詞,5,5
方針,名詞,5,5
困難,名詞,5,4
呉,名詞,5,4
アリス,名詞,5,4
紅茶,名詞,5,1
アリ,名詞,5,4
改善,名詞,5,5
ストーリー,名詞,5,4
旅行,名詞,5,5
運ぶ,動詞,5,4
スティーブ,名詞,5,3
いただける,動詞,5,1
最小限,名詞,5,5
距離,名詞,5,3
チャンピオンシップ,名詞,5,4
アイドル,名詞,5,3
ウッド,名詞,5,4
降りる,動詞,5,5
有終の美,名詞,5,5
橋,名詞,5,1
ボーカル,名詞,5,4
打撲,名詞,5,5
打診,名詞,5,5
博士,名詞,5,4
博一,名詞,5,3
マグロ,名詞,5,1
小沢,名詞,5,5
演奏,名詞,5,3
素直,名詞,5,1
狙える,動詞,5,5
継続,名詞,5,5
ホール,名詞,5,5
胸,名詞,5,5
専属,名詞,5,5
白岩,名詞,5,5
マルクス,名詞,5,5
胃腸,名詞,5,5
外側,名詞,5,4
大,名詞,5,3
オレンジ,名詞,5,4
オーク,名詞,5,5
負けず嫌い,名詞,5,4
有川,名詞,5,3
大丈夫,名詞,5,3
キウ,名詞,5,5
林,名詞,5,5
マスターズ,名詞,5,2
講師,名詞,5,5
尊,名詞,5,3
ふたり,名詞,5,2
綾,名詞,5,4
打ち明ける,動詞,5,2
オードリー,名詞,5,4
譲る,動詞,5,5
外国,名詞,5,5
盗む,動詞,5,3
牛,名詞,5,2
朝鮮,名詞,5,4
マックス,名詞,5,4
マッサージ,名詞,5,3
議会,名詞,5,3
深刻,名詞,5,5
単身,名詞,5,4
墜落,名詞,5,3
マーケティング,名詞,5,5
月間,名詞,5,1
松田,名詞,5,5
総会,名詞,5,5
飲む,動詞,5,4
戦争,名詞,5,5
針,名詞,5,5
去る,動詞,5,5
鎌倉,名詞,5,1
増加,名詞,5,5
末っ子,名詞,5,5
メッセージ,名詞,5,5
カメラ,名詞,5,5
子ども,名詞,5,5
抜群,名詞,5,4
エリカ,名詞,5,5
エマ,名詞,5,4
機関,名詞,5,3
マーガレット,名詞,5,4
メール,名詞,5,5
朗読,名詞,5,2
外苑,名詞,5,5
キンバリー,名詞,5,4
専任,名詞,5,5
メキシコシティ,名詞,5,5
手がける,動詞,5,5
キープ,名詞,5,4
漏れる,動詞,5,5
大韓,名詞,5,4
発見,名詞,5,5
継承,名詞,5,3
後方,名詞,4,3
色,名詞,4,4
莉子,名詞,4,4
荻野,名詞,4,3
スプリング,名詞,4,4
澤田,名詞,4,4
優雅,名詞,4,4
生年,名詞,4,4
梨絵,名詞,4,3
ジル,名詞,4,4
裁定,名詞,4,4
正,名詞,4,4
遅れ,名詞,4,4
きく,動詞,4,4
朝ドラ,名詞,4,2
外科,名詞,4,3
六地蔵,名詞,4,1
梅花,名詞,4,2
人柄,名詞,4,3
頭部,名詞,4,4
破れる,動詞,4,4
繰り返す,動詞,4,4
エステル,名詞,4,4
望む,動詞,4,3
カテゴリー,名詞,4,4
高まる,動詞,4,4
公言,名詞,4,4
禁じる,動詞,4,4
朝日,名詞,4,4
既婚,名詞,4,4
日本女子大学,名詞,4,1
ステージ,名詞,4,3
彼女ら,名詞,4,3
充てる,動詞,4,4
生物,名詞,4,4
間違い,名詞,4,4
今度,名詞,4,4
スタミナ,名詞,4,4
横井,名詞,4,4
カウント,名詞,4,4
施設,名詞,4,4
樹里,名詞,4,4
オーバー,名詞,4,4
移り住む,動詞,4,4
ストレス,名詞,4,4
セレモニー,名詞,4,4
間際,名詞,4,4
連合,名詞,4,2
正解,名詞,4,1
みや,名詞,4,4
嘆願,名詞,4,4
アンネ,名詞,4,4
茶,名詞,4,1
タンゴ,名詞,4,4
西野,名詞,4,4
全治,名詞,4,4
嘱望,名詞,4,4
東,名詞,4,3
嘱託,名詞,4,2
髪の毛,名詞,4,4
本数,名詞,4,2
髪,名詞,4,4
入団,名詞,4,3
隣国,名詞,4,4
オペラ,名詞,4,4
通称,名詞,4,4
乗れる,動詞,4,4
門下生,名詞,4,4
お茶,名詞,4,3
門下,名詞,4,4
治る,動詞,4,4
知り合う,動詞,4,4
喝采,名詞,4,4
営む,動詞,4,4
青年,名詞,4,4
エリート,名詞,4,1
苺,名詞,4,2
ダンディー,名詞,4,3
要因,名詞,4,4
かう,動詞,4,4
由希,名詞,4,4
新宿,名詞,4,4
後継,名詞,4,4
新設,名詞,4,4
進化,名詞,4,4
セリフ,名詞,4,1
頻繁,名詞,4,4
進歩,名詞,4,3
従う,動詞,4,4
用意,名詞,4,3
京畿,名詞,4,2
点差,名詞,4,4
署名,名詞,4,4
スーザン,名詞,4,4
人々,名詞,4,4
回答,名詞,4,2
長期間,名詞,4,4
石川,名詞,4,4
子爵,名詞,4,1
奏者,名詞,4,4
非難,名詞,4,3
新星,名詞,4,3
減少,名詞,4,4
タイプ,名詞,4,3
タイツ,名詞,4,2
頼む,動詞,4,3
子役,名詞,4,3
つづく,動詞,4,4
幸せ,名詞,4,3
八戸工業大学,名詞,4,2
来季,名詞,4,3
亜紀,名詞,4,4
週刊,名詞,4,3
大川,名詞,4,3
セーラー,名詞,4,1
きれる,動詞,4,4
炎症,名詞,4,4
内藤,名詞,4,2
広告塔,名詞,4,3
磨き,名詞,4,4
権利,名詞,4,4
１,名詞,4,3
緊急,名詞,4,4
声明,名詞,4,4
ほん,名詞,4,4
かな,名詞,4,4
暴行,名詞,4,2
磯,名詞,4,4
コモ,名詞,4,2
兼ね備える,動詞,4,4
苦しい,形容詞,4,4
かとう,名詞,4,4
幕張,名詞,4,4
執行,名詞,4,3
７,名詞,4,3
コンスタンチン,名詞,4,4
椎間板,名詞,4,4
座る,動詞,4,4
普通,名詞,4,3
焦る,動詞,4,2
コンボ,名詞,4,4
またす,動詞,4,4
チャンネル,名詞,4,4
編集,名詞,4,4
編入,名詞,4,3
キャラハン,名詞,4,3
体力,名詞,4,3
キャンセル,名詞,4,4
コントロール,名詞,4,4
コンディション,名詞,4,4
普段,名詞,4,4
出かける,動詞,4,3
コンテスト,名詞,4,3
体育館,名詞,4,3
凍る,動詞,4,4
現行,名詞,4,2
コース,名詞,4,4
保存,名詞,4,3
グランプ,名詞,4,4
祖国,名詞,4,4
グラフ,名詞,4,4
ウォール,名詞,4,3
クレイグ,名詞,4,4
欠ける,動詞,4,4
弁護士,名詞,4,4
ウェディング,名詞,4,1
倉敷,名詞,4,3
クニエ,名詞,4,2
量,名詞,4,3
頂,名詞,4,2
のべる,動詞,4,4
祖父母,名詞,4,4
祝う,動詞,4,4
薬物,名詞,4,4
声優,名詞,4,2
科す,動詞,4,4
グロリア,名詞,4,3
礼,名詞,4,2
開発,名詞,4,4
有,名詞,4,2
冷静,名詞,4,2
没,名詞,4,4
基本,名詞,4,2
例える,動詞,4,1
月頃,名詞,4,4
社交,名詞,4,4
葬儀,名詞,4,3
ケープタウン,名詞,4,4
項目,名詞,4,4
堂,名詞,4,3
堤,名詞,4,3
珠,名詞,4,3
キャラ,名詞,4,4
強行,名詞,4,4
ジョー,名詞,4,2
納得,名詞,4,4
完,名詞,4,3
湯澤,名詞,4,3
カロリーヌ,名詞,4,1
猶予,名詞,4,3
シリアス,名詞,4,1
決心,名詞,4,4
カート,名詞,4,4
ショック,名詞,4,4
明け,名詞,4,4
伏見,名詞,4,3
傾向,名詞,4,3
シュミット,名詞,4,3
当選,名詞,4,4
圧巻,名詞,4,2
なかにし,名詞,4,2
カレッジ,名詞,4,4
最強,名詞,4,4
河合,名詞,4,3
朗,名詞,4,4
カバー,名詞,4,2
代役,名詞,4,4
ジョエル,名詞,4,4
日本航空,名詞,4,2
ジュリアン,名詞,4,4
市橋,名詞,4,3
完成,名詞,4,4
繰り出す,動詞,4,4
海軍,名詞,4,4
まり,名詞,4,4
芦屋,名詞,4,3
優れる,動詞,4,4
決勝,名詞,4,4
子育て,名詞,4,3
ジェームス,名詞,4,3
シャン,名詞,4,4
シモン,名詞,4,4
理紗,名詞,4,3
ガ,名詞,4,3
映す,動詞,4,4
映像,名詞,4,3
サブ,名詞,4,4
坂,名詞,4,2
サイン,名詞,4,3
ウラン,名詞,4,2
部屋,名詞,4,4
帝国,名詞,4,3
キティ,名詞,4,3
ゴルフ,名詞,4,4
高熱,名詞,4,4
都市,名詞,4,4
時折,名詞,4,4
配置,名詞,4,2
キャスト,名詞,4,3
花絵,名詞,4,4
減量,名詞,4,4
素敵,名詞,4,2
伝わる,動詞,4,1
集大成,名詞,4,4
紐,名詞,4,2
選挙,名詞,4,3
出来事,名詞,4,4
変化,名詞,4,3
生じる,動詞,4,4
シ,名詞,4,2
街,名詞,4,4
生きる,動詞,4,3
在日,名詞,4,3
庄司,名詞,4,3
サー,名詞,4,2
サンフランシスコ,名詞,4,4
サンド,名詞,4,4
確信,名詞,4,3
仲裁,名詞,4,4
成果,名詞,4,4
啓発,名詞,4,4
記憶,名詞,4,4
拒む,動詞,4,4
設計,名詞,4,2
走る,動詞,4,4
ロング,名詞,4,3
ゆう,動詞,4,4
起きる,動詞,4,3
ブラッド,名詞,4,4
ローマ,名詞,4,3
フルート,名詞,4,4
死亡,名詞,4,4
フリーライター,名詞,4,1
持ち上げる,動詞,4,4
台北,名詞,4,4
持ち主,名詞,4,4
眞,名詞,4,3
ワン,名詞,4,3
食中毒,名詞,4,4
台本,名詞,4,1
担う,動詞,4,3
赤い,形容詞,4,4
発作,名詞,4,4
肉離れ,名詞,4,4
大西,名詞,4,3
賢治,名詞,4,4
ヘア,名詞,4,3
レベッカ,名詞,4,3
レポーター,名詞,4,3
松永,名詞,4,1
訴える,動詞,4,4
肘,名詞,4,4
動作,名詞,4,4
賽,名詞,4,2
プレッシャー,名詞,4,4
動かす,動詞,4,2
ロイヤル,名詞,4,4
プレゼンテーション,名詞,4,4
ゆかり,名詞,4,3
受け取る,動詞,4,4
天野,名詞,4,2
食べ物,名詞,4,4
ン,名詞,4,3
ヴァイオリン,名詞,4,4
治す,動詞,4,3
功績,名詞,4,4
捜査,名詞,4,3
パーク,名詞,4,4
患う,動詞,4,4
一騎討,名詞,4,3
丁寧,名詞,4,2
据える,動詞,4,4
解決,名詞,4,2
合格,名詞,4,4
合衆国,名詞,4,4
解ける,動詞,4,4
鼻,名詞,4,4
三浦,名詞,4,3
やってくる,動詞,4,3
こい,形容詞,4,4
アナウンス,名詞,4,3
バー,名詞,4,3
パート,名詞,4,4
一角,名詞,4,4
フェルト,名詞,4,2
アドバイス,名詞,4,4
山本,名詞,4,3
一人娘,名詞,4,4
アダルト,名詞,4,1
痛,名詞,4,3
ファー,名詞,4,3
松山,名詞,4,1
踊る,動詞,4,3
一新,名詞,4,4
挨拶,名詞,4,3
アテネ,名詞,4,4
太田,名詞,4,4
言い渡す,動詞,4,3
ピッツバーグ,名詞,4,4
あきこ,名詞,4,4
ビクトリア,名詞,4,4
ヒーロー,名詞,4,2
ヒューストン,名詞,4,4
取り消す,動詞,4,4
賢,名詞,4,4
証明,名詞,4,2
占める,動詞,4,4
就職,名詞,4,4
立候補,名詞,4,3
毬,名詞,4,4
ぶつかる,動詞,4,4
ミネアポリス,名詞,4,4
氏,名詞,4,4
ライブ,名詞,4,3
医療,名詞,4,4
小岩井,名詞,4,4
小山,名詞,4,1
養成,名詞,4,3
憲子,名詞,4,4
警察,名詞,4,4
原作,名詞,4,2
立てる,動詞,4,3
民放連,名詞,4,2
認識,名詞,4,4
懸念,名詞,4,3
誤報,名詞,4,2
皆さん,名詞,4,2
論文,名詞,4,4
立野,名詞,4,2
南,名詞,4,4
電話,名詞,4,4
戦い,名詞,4,4
脚注,名詞,4,4
ろ,名詞,4,4
読売新聞,名詞,4,2
ふるう,動詞,4,4
読売,名詞,4,3
わ,名詞,4,4
経過,名詞,4,4
成る,動詞,4,4
メイク,名詞,4,4
メアリー,名詞,4,4
就く,動詞,4,4
千香,名詞,4,2
ムーン,名詞,4,1
ラン,名詞,4,3
皆,名詞,4,4
ベア,名詞,4,4
育て上げる,動詞,4,4
ボスニア・ヘルツェゴビナ,名詞,4,3
ボクシング,名詞,4,1
ボクサー,名詞,4,2
詩,名詞,4,4
発足,名詞,4,4
叔母,名詞,4,4
専修,名詞,4,4
ホテル,名詞,4,4
ホック,名詞,4,4
ペース,名詞,4,3
ゆく,動詞,4,4
評論,名詞,4,4
評判,名詞,4,4
取り戻せる,動詞,4,4
ベストスコア,名詞,4,4
大賞,名詞,4,4
愛犬,名詞,4,3
ボルト,名詞,4,3
ボートレース,名詞,4,1
ラード,名詞,4,2
ポスト,名詞,4,4
マルセイユ,名詞,4,4
うえ,名詞,4,4
豊富,名詞,4,3
慢性,名詞,4,4
マニラ,名詞,4,3
化粧,名詞,4,3
化学,名詞,4,3
居る,動詞,4,4
競り勝つ,動詞,4,4
手首,名詞,4,4
才,名詞,4,2
しのぶ,名詞,4,3
ポートランド,名詞,4,3
気に入る,動詞,4,4
リボン,名詞,4,2
ポプラ社,名詞,4,1
ポニーテール,名詞,4,3
げん,名詞,4,4
フェイス,名詞,4,4
文書,名詞,4,4
見据える,動詞,4,3
美貌,名詞,4,3
顔ぶれ,名詞,4,4
前田,名詞,4,3
永年,名詞,4,4
東洋,名詞,4,4
やすい,形容詞,4,2
滋賀,名詞,4,3
自殺,名詞,4,4
青山学院大学,名詞,4,4
ディス,名詞,4,2
騒動,名詞,4,4
申し込む,動詞,4,2
逆,名詞,4,4
不正,名詞,4,4
不本意,名詞,4,4
トレードマーク,名詞,4,4
テレビ朝日,名詞,4,4
管理,名詞,4,4
ヌード,名詞,4,2
辿る,動詞,4,4
テレビ局,名詞,4,4
稔,名詞,4,4
いた事,名詞,4,3
親元,名詞,4,4
親友,名詞,4,3
自由,名詞,4,2
教わる,動詞,4,4
辛い,形容詞,4,4
熊野,名詞,4,1
東北福祉大学,名詞,4,3
歩く,動詞,4,2
東北高等学校,名詞,4,3
簡単,名詞,4,3
川崎,名詞,4,2
ぐち,名詞,4,4
見解,名詞,4,3
トリ,名詞,4,4
だす,動詞,4,4
トライ,名詞,4,4
アルバイト,名詞,4,3
周囲,名詞,4,3
命,名詞,4,3
種,名詞,4,4
バル,名詞,4,4
中央,名詞,4,4
ドラゴン,名詞,4,4
世界一,名詞,4,4
標,名詞,4,2
東北,名詞,4,3
ドロシー,名詞,4,4
工学,名詞,4,4
前後,名詞,4,4
告げる,動詞,4,4
けい,名詞,4,4
たけ,名詞,4,4
滑,名詞,4,2
上級,名詞,4,4
ける,動詞,4,4
創立,名詞,4,3
恋,名詞,4,4
通す,動詞,4,3
主宰,名詞,4,3
翔子,名詞,4,4
ティム,名詞,4,4
武田,名詞,4,4
揚,名詞,4,3
絞る,動詞,4,4
同志社,名詞,4,3
ハングル,名詞,4,4
着く,動詞,4,4
バトラー,名詞,4,2
ヅル,名詞,4,2
ツイ,名詞,4,2
損傷,名詞,4,4
翔,名詞,4,3
必須,名詞,4,4
揃える,動詞,4,2
大手,名詞,4,4
転校,名詞,4,4
同月,名詞,4,4
同校,名詞,4,4
上唇,名詞,4,3
筋力,名詞,4,3
程度,名詞,4,4
実業,名詞,4,4
之,名詞,4,4
アピール,名詞,4,4
全盛期,名詞,3,3
工学部,名詞,3,3
天性,名詞,3,3
和夫,名詞,3,3
苦しめる,動詞,3,3
あかり,名詞,3,2
半分,名詞,3,3
舞踏,名詞,3,3
友達,名詞,3,3
素顔,名詞,3,1
組み合わせ,名詞,3,3
千春,名詞,3,1
反復,名詞,3,3
籍,名詞,3,3
喘息,名詞,3,3
切れる,動詞,3,3
夢見る,動詞,3,3
宣誓,名詞,3,3
航空,名詞,3,3
細い,形容詞,3,3
あさい,形容詞,3,2
呼びかける,動詞,3,3
素養,名詞,3,2
喜び,名詞,3,2
収録,名詞,3,2
糖尿,名詞,3,1
美和子,名詞,3,3
港,名詞,3,3
結城,名詞,3,3
大庭,名詞,3,3
喜男,名詞,3,2
立ち直る,動詞,3,3
北,名詞,3,3
刺す,動詞,3,2
育児,名詞,3,3
終戦,名詞,3,2
命じる,動詞,3,3
絵画,名詞,3,3
綴る,動詞,3,3
女学校,名詞,3,2
唇,名詞,3,3
平行,名詞,3,3
厚い,形容詞,3,3
平均,名詞,3,3
唄,名詞,3,2
小川,名詞,3,3
多彩,名詞,3,3
外傷,名詞,3,2
続編,名詞,3,1
減らす,動詞,3,3
小柄,名詞,3,3
到達,名詞,3,3
医,名詞,3,2
浮かべる,動詞,3,3
姫里,名詞,3,1
平山,名詞,3,1
小月,名詞,3,3
実行,名詞,3,3
千代,名詞,3,1
危ない,形容詞,3,3
清泉,名詞,3,2
９,名詞,3,2
公明,名詞,3,2
嘔吐,名詞,3,3
お気に入り,名詞,3,2
あがる,動詞,3,3
お手本,名詞,3,2
参画,名詞,3,2
北九州,名詞,3,1
到着,名詞,3,3
流れる,動詞,3,3
制度,名詞,3,3
うける,動詞,3,3
子孫,名詞,3,3
北村,名詞,3,3
午前,名詞,3,3
器械体操,名詞,3,3
厳格,名詞,3,3
興行,名詞,3,1
端,名詞,3,3
章子,名詞,3,2
治癒,名詞,3,3
腕,名詞,3,3
失速,名詞,3,3
洞,名詞,3,3
初日,名詞,3,2
実験,名詞,3,3
実姉,名詞,3,3
小泉,名詞,3,2
寿司,名詞,3,2
深夜,名詞,3,3
天真爛漫,名詞,3,1
清楚,名詞,3,2
大学生,名詞,3,3
大地,名詞,3,2
自在,名詞,3,2
叶える,動詞,3,3
大森,名詞,3,2
鳴る,動詞,3,3
崇博,名詞,3,3
宗教,名詞,3,1
助ける,動詞,3,3
右肩,名詞,3,3
剤,名詞,3,2
出会える,動詞,3,1
助手,名詞,3,3
消防,名詞,3,2
山陽放送,名詞,3,1
大胆,名詞,3,3
稀,名詞,3,3
渡航,名詞,3,3
鼠径,名詞,3,3
名乗る,動詞,3,3
埋葬,名詞,3,3
大腿,名詞,3,3
編み物,名詞,3,3
名義,名詞,3,3
吐き気,名詞,3,3
刃,名詞,3,3
凱旋,名詞,3,3
羽吹,名詞,3,2
城田,名詞,3,2
司会,名詞,3,3
妙,名詞,3,1
各種,名詞,3,3
あや,名詞,3,3
安静,名詞,3,3
同地,名詞,3,3
繋ぎ,名詞,3,3
安心,名詞,3,2
第一線,名詞,3,3
いち,名詞,3,3
帆,名詞,3,3
同年代,名詞,3,3
同い年,名詞,3,3
耐える,動詞,3,3
國分,名詞,3,3
空く,動詞,3,3
等しい,形容詞,3,3
深瀬,名詞,3,2
安,名詞,3,2
積み重ねる,動詞,3,3
合唱,名詞,3,1
在,名詞,3,2
功労賞,名詞,3,2
統括,名詞,3,2
割る,動詞,3,3
波紋,名詞,3,1
湯沢,名詞,3,2
あまり,名詞,3,2
純一,名詞,3,1
容姿,名詞,3,3
あやかる,動詞,3,2
