word,pos,total,articles
版,名詞,6,4
止め,名詞,6,3
守る,動詞,6,5
ちょう,名詞,6,6
持ち味,名詞,6,6
椎間板,名詞,6,3
学園,名詞,6,5
学会,名詞,6,2
許可,名詞,6,4
退団,名詞,6,1
移民,名詞,6,6
非公式,名詞,6,6
フロリダ,名詞,6,5
映画,名詞,6,6
日々,名詞,6,5
フィンランド,名詞,6,3
専任,名詞,6,5
展開,名詞,6,5
明確,名詞,6,5
腱,名詞,6,4
小林,名詞,6,3
オンライン,名詞,6,3
有力,名詞,6,5
没年,名詞,6,6
公言,名詞,6,4
共同,名詞,6,5
兵庫,名詞,6,3
再発,名詞,6,4
育てる,動詞,6,5
冠す,動詞,6,5
オタワ,名詞,6,5
エース,名詞,6,6
出会う,動詞,6,6
エレバン,名詞,6,5
豊,名詞,6,4
出版,名詞,6,6
実業,名詞,6,4
実戦,名詞,6,3
神経,名詞,6,4
改善,名詞,6,5
積む,動詞,6,5
劇場,名詞,6,3
掲げる,動詞,6,3
提訴,名詞,6,1
取りこぼす,動詞,6,3
場所,名詞,6,5
ヘルシンキ,名詞,6,4
ヘルニア,名詞,6,4
集中,名詞,6,6
埼玉,名詞,6,5
集まる,動詞,6,6
筋,名詞,6,5
取材,名詞,6,3
描く,動詞,6,4
地方,名詞,6,4
アップ,名詞,6,4
去る,動詞,6,6
各地,名詞,6,6
合う,動詞,6,5
みどり,名詞,6,6
普及,名詞,6,4
純子,名詞,6,6
暮らす,動詞,6,4
素晴らしい,形容詞,6,6
もらう,動詞,6,5
樋口,名詞,6,4
スロベニア,名詞,6,4
周囲,名詞,6,6
附属,名詞,6,5
及ぶ,動詞,6,5
間に合う,動詞,6,5
始まる,動詞,6,6
最低,名詞,6,6
劉,名詞,6,4
長男,名詞,6,4
加療,名詞,6,2
スコットランド,名詞,6,2
スタイル,名詞,6,6
種,名詞,6,3
励む,動詞,6,5
抜く,動詞,6,6
夫妻,名詞,6,6
歌手,名詞,6,5
天,名詞,6,2
空手,名詞,6,2
空港,名詞,6,2
印象,名詞,6,6
勤務,名詞,6,5
難易,名詞,6,4
勧める,動詞,6,6
源,名詞,6,5
医,名詞,6,6
ステファン,名詞,6,5
繰り返す,動詞,6,5
アレルギー,名詞,6,4
外側,名詞,6,2
マン,名詞,6,5
夏季,名詞,6,6
変わる,動詞,6,5
履く,動詞,6,5
腓骨,名詞,6,5
返上,名詞,6,6
郡,名詞,6,5
後輩,名詞,6,5
ワールド,名詞,6,4
選択,名詞,6,5
ケベック,名詞,6,6
自伝,名詞,6,6
彼ら,名詞,6,5
ワイス,名詞,6,2
付け,名詞,6,5
代わり,名詞,6,5
代わる,動詞,6,6
部長,名詞,6,5
残り,名詞,6,5
高槻,名詞,6,2
望,名詞,6,3
高める,動詞,6,6
骨,名詞,6,6
会心,名詞,6,6
決勝,名詞,6,4
演出,名詞,6,3
手首,名詞,6,4
低い,形容詞,6,5
段階,名詞,6,5
後進,名詞,6,6
毎年,名詞,6,6
復興,名詞,6,2
一員,名詞,6,5
軸,名詞,6,5
サポート,名詞,6,4
サマー,名詞,6,5
ゴッドファーザー,名詞,6,1
世界一,名詞,6,5
両立,名詞,6,6
中京,名詞,6,4
意識,名詞,6,5
いける,動詞,6,3
成長,名詞,6,5
上がり,名詞,6,6
意味,名詞,6,3
点差,名詞,6,3
戦い,名詞,6,4
黒,名詞,6,5
日野,名詞,6,4
衝突,名詞,6,5
病,名詞,6,5
思い,名詞,6,5
一家,名詞,6,4
事態,名詞,6,4
作る,動詞,6,6
採用,名詞,6,4
残せる,動詞,6,6
年上,名詞,6,6
投入,名詞,6,2
優,名詞,6,5
興味,名詞,6,4
市民,名詞,6,5
希望,名詞,6,6
優先,名詞,6,5
師弟,名詞,6,6
重視,名詞,6,5
航空,名詞,6,5
信長,名詞,6,1
抗議,名詞,6,4
崩れる,動詞,6,4
カート,名詞,6,6
東,名詞,6,6
キャロル,名詞,6,4
リリース,名詞,6,2
行為,名詞,5,4
取り上げる,動詞,5,4
滞在,名詞,5,5
教える,動詞,5,5
遠征,名詞,5,4
児,名詞,5,5
表示,名詞,5,5
コルティナダンペッツォ,名詞,5,5
松,名詞,5,4
言語,名詞,5,4
同門,名詞,5,4
サー,名詞,5,4
総括,名詞,5,1
友達,名詞,5,4
リード,名詞,5,3
働く,動詞,5,4
時計,名詞,5,2
予想,名詞,5,5
行なう,動詞,5,4
遭う,動詞,5,5
危ぶむ,動詞,5,4
争う,動詞,5,4
名称,名詞,5,5
事件,名詞,5,5
一方,名詞,5,5
搭乗,名詞,5,3
一希,名詞,5,5
ラーメン,名詞,5,1
アピール,名詞,5,4
アパート,名詞,5,3
コール,名詞,5,2
要する,動詞,5,4
経済学部,名詞,5,5
自国,名詞,5,4
同国,名詞,5,5
独特,名詞,5,5
針,名詞,5,3
公,名詞,5,5
株,名詞,5,4
誘う,動詞,5,5
誠,名詞,5,5
誘い,名詞,5,5
オン,名詞,5,3
シングルス,名詞,5,1
違う,動詞,5,5
七北田,名詞,5,2
史,名詞,5,5
違和感,名詞,5,4
カザフスタン,名詞,5,4
統一,名詞,5,5
中旬,名詞,5,5
旧姓,名詞,5,5
中村,名詞,5,4
東西,名詞,5,5
不安,名詞,5,5
古傷,名詞,5,3
鈴木,名詞,5,3
旗手,名詞,5,5
滑り,名詞,5,5
試みる,動詞,5,4
選,名詞,5,3
避難,名詞,5,1
スキー,名詞,5,5
処分,名詞,5,4
翌月,名詞,5,4
遅れる,動詞,5,4
敏一,名詞,5,5
スウェーデン,名詞,5,4
ロング,名詞,5,4
艦,名詞,5,2
モナコ,名詞,5,1
海,名詞,5,2
伸び悩む,動詞,5,5
英,名詞,5,3
位置,名詞,5,5
ウィリアム,名詞,5,5
翠,名詞,5,3
翻,名詞,5,5
花束,名詞,5,4
便,名詞,5,4
耐える,動詞,5,4
住む,動詞,5,5
体力,名詞,5,3
苦戦,名詞,5,4
苦しむ,動詞,5,5
判断,名詞,5,4
初期,名詞,5,4
初代,名詞,5,5
片山,名詞,5,5
分析,名詞,5,3
政府,名詞,5,4
落ち着く,動詞,5,3
避ける,動詞,5,4
携わる,動詞,5,4
オイラー,名詞,5,3
傷める,動詞,5,4
アントワープ,名詞,5,4
アンドラ,名詞,5,3
自称,名詞,5,2
長久保,名詞,5,5
ゲスト,名詞,5,5
カワウソ,名詞,5,1
ミハイル,名詞,5,5
五十嵐,名詞,5,5
ゲイ,名詞,5,5
交流,名詞,5,4
藤井,名詞,5,1
オブ,名詞,5,5
撮影,名詞,5,4
野球,名詞,5,3
断る,動詞,5,5
勢い,名詞,5,4
スター,名詞,5,4
イリノイ,名詞,5,3
来季,名詞,5,1
イン,名詞,5,4
支える,動詞,5,5
美栄,名詞,5,5
斗,名詞,5,5
文男,名詞,5,5
支持,名詞,5,2
栄誉,名詞,5,2
脚,名詞,5,5
特徴,名詞,5,3
グルジア,名詞,5,4
阿部,名詞,5,2
確認,名詞,5,5
張,名詞,5,4
魅力,名詞,5,4
ブラウン,名詞,5,1
譲る,動詞,5,4
始め,名詞,5,4
婚約,名詞,5,5
移動,名詞,5,5
つとめる,動詞,5,5
テーマ,名詞,5,3
フランス語,名詞,5,4
称す,動詞,5,5
フジテレビ,名詞,5,4
財団,名詞,5,3
満州,名詞,5,3
バイク,名詞,5,3
発生,名詞,5,3
なれる,動詞,5,3
朝,名詞,5,4
彼女,名詞,5,4
太字,名詞,5,5
歌子,名詞,5,5
泉,名詞,5,2
最優秀,名詞,5,3
待つ,動詞,5,5
おこなう,動詞,5,4
後方,名詞,5,3
はまる,動詞,5,4
ハイレベル,名詞,5,4
渡航,名詞,5,2
テロ,名詞,5,5
夜,名詞,5,4
多発,名詞,5,5
ただ,名詞,5,5
府立,名詞,5,5
最近,名詞,5,4
資金,名詞,5,5
風邪,名詞,5,5
岳,名詞,5,5
抜ける,動詞,5,4
崩壊,名詞,5,4
パートナーシップ,名詞,5,5
歯科,名詞,5,2
贈る,動詞,5,5
パフォーマンス,名詞,5,4
チャンス,名詞,5,5
顎,名詞,5,3
こなす,動詞,5,5
小川,名詞,5,2
チャンネル,名詞,5,3
導く,動詞,5,3
正確,名詞,5,5
禁止,名詞,5,5
飼う,動詞,5,1
ビル,名詞,5,5
平壌,名詞,5,5
対象,名詞,5,4
示唆,名詞,5,4
きり,名詞,5,4
チャールズ,名詞,5,5
対決,名詞,5,3
社会,名詞,5,5
起こる,動詞,5,5
年下,名詞,5,5
神宮,名詞,5,4
満たす,動詞,5,2
幼稚園,名詞,5,5
身,名詞,5,5
質問,名詞,5,2
車,名詞,5,4
喘息,名詞,5,3
陥る,動詞,5,5
デトロイト,名詞,5,4
王,名詞,5,5
龍樹,名詞,5,4
戦後,名詞,5,5
あげる,動詞,5,5
ほしい,形容詞,5,5
民族,名詞,5,3
プロジェクト,名詞,5,4
注ぐ,動詞,5,4
３,名詞,5,5
注射,名詞,5,3
筋肉,名詞,5,3
塗り替える,動詞,5,1
愛好,名詞,5,4
みる,動詞,5,5
デザイン,名詞,5,4
みせる,動詞,5,5
隔離,名詞,5,2
生徒,名詞,5,4
国立,名詞,5,4
転身,名詞,5,5
情熱,名詞,5,5
ディック,名詞,5,3
読みで,名詞,5,5
情報,名詞,5,5
心配,名詞,5,5
本選,名詞,5,4
ドラゴン,名詞,5,5
志,名詞,5,5
惜しい,形容詞,4,4
首都,名詞,4,3
修める,動詞,4,4
平池,名詞,4,2
コンディション,名詞,4,3
幹,名詞,4,3
中学生,名詞,4,3
決心,名詞,4,3
柔らかい,形容詞,4,3
色,名詞,4,3
打つ,動詞,4,3
かん,名詞,4,4
幸せ,名詞,4,1
中断,名詞,4,4
ガル,名詞,4,4
歴任,名詞,4,4
％,名詞,4,3
きれい,名詞,4,3
下旬,名詞,4,3
由紀子,名詞,4,2
施設,名詞,4,4
浪速,名詞,4,1
着用,名詞,4,3
優秀,名詞,4,3
成,名詞,4,4
サイド,名詞,4,4
甲,名詞,4,4
教師,名詞,4,2
ゴードン,名詞,4,4
カルメン,名詞,4,4
自由,名詞,4,3
世代,名詞,4,4
投稿,名詞,4,3
５,名詞,4,3
慎重,名詞,4,2
カン,名詞,4,4
偉業,名詞,4,4
巻き込む,動詞,4,4
世界中,名詞,4,3
承認,名詞,4,3
幕張,名詞,4,4
体制,名詞,4,4
気に入る,動詞,4,4
ギリシャ,名詞,4,3
応じる,動詞,4,3
魅了,名詞,4,4
果敢,名詞,4,2
性格,名詞,4,4
久保,名詞,4,1
自信,名詞,4,4
急激,名詞,4,3
久美子,名詞,4,3
疲労,名詞,4,4
病気,名詞,4,4
街,名詞,4,4
発熱,名詞,4,4
林,名詞,4,3
著名,名詞,4,4
当日,名詞,4,3
江,名詞,4,4
後日,名詞,4,3
人工,名詞,4,3
生地,名詞,4,2
発展,名詞,4,4
亡くなる,動詞,4,4
発売,名詞,4,4
発作,名詞,4,2
行い,名詞,4,4
事業,名詞,4,4
復活,名詞,4,4
復調,名詞,4,4
およぶ,動詞,4,1
郎,名詞,4,3
直接,名詞,4,4
中継,名詞,4,4
才能,名詞,4,3
序盤,名詞,4,4
似る,動詞,4,3
度重なる,動詞,4,4
手がける,動詞,4,4
気づく,動詞,4,4
鼓,名詞,4,2
伸ばす,動詞,4,3
クリスチャン,名詞,4,4
延期,名詞,4,4
会う,動詞,4,4
中盤,名詞,4,4
遠ざかる,動詞,4,4
登る,動詞,4,4
休む,動詞,4,4
盛り込む,動詞,4,4
盛り上げる,動詞,4,1
手紙,名詞,4,4
うえ,名詞,4,2
任期,名詞,4,3
中退,名詞,4,4
生じる,動詞,4,4
コロラド,名詞,4,3
仲,名詞,4,3
仰ぐ,動詞,4,4
グラハム,名詞,4,4
江守,名詞,4,1
探す,動詞,4,4
さいたま,名詞,4,4
アン,名詞,4,4
南,名詞,4,4
外苑,名詞,4,4
縫う,動詞,4,4
外れる,動詞,4,4
外す,動詞,4,4
単身,名詞,4,3
章一郎,名詞,4,3
童,名詞,4,2
損害,名詞,4,2
開設,名詞,4,3
端,名詞,4,3
壊れる,動詞,4,4
壁,名詞,4,1
アリーナ,名詞,4,3
ひる,動詞,4,4
繁,名詞,4,4
アンダー,名詞,4,2
アラン,名詞,4,4
ひどい,形容詞,4,4
大戦,名詞,4,3
イメージ,名詞,4,3
雪,名詞,4,3
次男,名詞,4,4
大人,名詞,4,2
勲章,名詞,4,4
北海道大学,名詞,4,1
イスラエル,名詞,4,2
大事,名詞,4,3
ひざ,名詞,4,3
十分,名詞,4,4
立場,名詞,4,3
アンドレ,名詞,4,3
ひで,名詞,4,4
繋げる,動詞,4,2
次女,名詞,4,3
率,名詞,4,4
光,名詞,4,2
アイススケートリンク,名詞,4,2
紗,名詞,4,1
喫す,動詞,4,4
同士,名詞,4,4
商業,名詞,4,4
りゅう,名詞,4,3
権利,名詞,4,4
同志社大学,名詞,4,2
授業,名詞,4,4
同時,名詞,4,4
同月,名詞,4,2
標,名詞,4,3
襲う,動詞,4,4
同行,名詞,4,4
否定,名詞,4,4
組織,名詞,4,3
合衆国,名詞,4,4
合同,名詞,4,2
振り,名詞,4,3
隆,名詞,4,3
基本,名詞,4,4
振る,動詞,4,4
振るう,動詞,4,4
揃える,動詞,4,2
アニメ,名詞,4,2
受け入れる,動詞,4,4
継承,名詞,4,2
アドバイス,名詞,4,4
地震,名詞,4,1
地域,名詞,4,4
圧倒的,名詞,4,2
機体,名詞,4,2
国内外,名詞,4,4
洋,名詞,4,3
精度,名詞,4,4
大臣,名詞,4,4
大西,名詞,4,3
動作,名詞,4,2
すぎる,動詞,4,4
教,名詞,4,3
兼ねる,動詞,4,4
専修,名詞,4,2
須崎,名詞,4,1
熱心,名詞,4,4
再選,名詞,4,2
銃,名詞,4,2
冒険,名詞,4,2
冠,名詞,4,2
審査,名詞,4,3
社員,名詞,4,4
祝福,名詞,4,3
家系,名詞,4,1
沸く,動詞,4,4
拍手,名詞,4,4
専修大学,名詞,4,2
向上,名詞,4,4
動き,名詞,4,3
尊敬,名詞,4,4
臨海,名詞,4,3
党,名詞,4,1
カテゴリ,名詞,4,3
理想,名詞,4,2
カウ,名詞,4,4
させる,動詞,4,4
顧問,名詞,4,3
釧路,名詞,4,2
オークランド,名詞,4,4
八戸,名詞,4,4
八木沼,名詞,4,4
題材,名詞,4,3
腰椎,名詞,4,3
抱く,動詞,4,3
確定,名詞,4,4
神戸,名詞,4,3
実現,名詞,4,4
実況,名詞,4,4
出遅れ,名詞,4,4
検討,名詞,4,3
てる,動詞,4,3
姿勢,名詞,4,4
姉妹,名詞,4,4
力強い,形容詞,4,3
功労,名詞,4,3
青山,名詞,4,3
加わる,動詞,4,4
インストラクター,名詞,4,3
好成績,名詞,4,4
好む,動詞,4,4
女の子,名詞,4,3
女,名詞,4,1
努力,名詞,4,4
失速,名詞,4,3
つもり,名詞,4,4
非難,名詞,4,3
前期,名詞,4,3
たたき出す,動詞,4,3
エラー,名詞,4,3
実力,名詞,4,4
エピソード,名詞,4,3
定評,名詞,4,4
宙返り,名詞,4,2
転進,名詞,4,4
初め,名詞,4,2
学科,名詞,4,3
宏,名詞,4,3
肉薄,名詞,4,2
正和,名詞,4,4
判明,名詞,4,4
秀男,名詞,4,4
制作,名詞,4,4
トレードマーク,名詞,4,4
切符,名詞,4,4
議会,名詞,4,1
賽,名詞,4,3
購入,名詞,4,3
ワンツーフィニッシュ,名詞,4,3
メキシコシティ,名詞,4,4
ドキュメンタリー,名詞,4,2
ランク,名詞,4,3
試み,名詞,4,3
スペシャリスト,名詞,4,3
豊富,名詞,4,4
販売,名詞,4,3
モンテネグロ,名詞,4,1
通り,名詞,4,3
ホテル,名詞,4,3
プレッシャー,名詞,4,3
過ぎる,動詞,4,4
ピーター,名詞,4,4
ジョンソン,名詞,4,3
フレデリック,名詞,4,4
通信,名詞,4,3
ブリュネ,名詞,4,2
訪れる,動詞,4,4
上半身,名詞,4,3
パーフェクト,名詞,4,2
ドン,名詞,4,4
スキャンダル,名詞,4,2
来,名詞,4,1
末裔,名詞,4,1
ソード,名詞,4,2
ライアン,名詞,4,4
ソ連,名詞,4,4
滑,名詞,4,3
日程,名詞,4,3
ドナルド,名詞,4,4
趙,名詞,4,3
プライベート,名詞,4,3
マネージメント,名詞,4,3
運動会,名詞,4,3
トム,名詞,4,4
昨季,名詞,4,3
メッセージ,名詞,4,4
許す,動詞,4,4
ミンスク,名詞,4,4
ブリティッシュコロンビア,名詞,4,3
言及,名詞,4,4
トリ,名詞,4,3
ハリウッド,名詞,4,3
ヤン,名詞,4,4
リフト,名詞,4,3
調査,名詞,4,3
費用,名詞,4,3
請求,名詞,4,2
フランク,名詞,4,2
ルイス,名詞,4,4
ナス,名詞,4,4
チャンピオンズ,名詞,4,3
一環,名詞,4,3
解除,名詞,4,4
ミネアポリス,名詞,4,4
セント,名詞,4,4
見事,名詞,4,4
ベル,名詞,4,3
ルーツ,名詞,4,4
暁,名詞,4,3
ヘッドコーチ,名詞,4,4
テクニカル,名詞,4,3
リチャード,名詞,4,3
ピアノ,名詞,4,4
ブラッド,名詞,4,4
視聴,名詞,4,2
ユニバーサル,名詞,4,2
リス,名詞,4,4
ジェームス,名詞,4,4
明言,名詞,4,3
マスターズ,名詞,4,3
レイ,名詞,4,4
マーケティング,名詞,4,2
マレーシア,名詞,4,1
ユダヤ,名詞,4,2
あう,動詞,3,3
ビデオ,名詞,3,3
刺激,名詞,3,3
創業,名詞,3,2
片足,名詞,3,3
ジン,名詞,3,3
対策,名詞,3,2
許,名詞,3,2
物,名詞,3,3
祐,名詞,3,3
制度,名詞,3,3
ウィルソン,名詞,3,3
正直,名詞,3,3
対談,名詞,3,2
考慮,名詞,3,3
対応,名詞,3,1
買う,動詞,3,3
エンジニア,名詞,3,3
劇,名詞,3,3
現場,名詞,3,2
フィジカル,名詞,3,2
イワン,名詞,3,3
美恵子,名詞,3,1
招く,動詞,3,3
勝山,名詞,3,2
美和,名詞,3,2
福岡大学,名詞,3,3
招致,名詞,3,3
勤める,動詞,3,3
証拠,名詞,3,2
ミハル,名詞,3,2
ダウン,名詞,3,2
美,名詞,3,2
フェンス,名詞,3,2
音,名詞,3,3
極める,動詞,3,2
だす,動詞,3,2
フォード,名詞,3,2
動画,名詞,3,2
実家,名詞,3,3
ファ,名詞,3,3
羽,名詞,3,1
家庭,名詞,3,3
訴える,動詞,3,2
功,名詞,3,3
功績,名詞,3,3
ファッション,名詞,3,3
メモリアル,名詞,3,3
業務,名詞,3,2
活かす,動詞,3,3
すける,動詞,3,3
動く,動詞,3,1
実践,名詞,3,3
訴訟,名詞,3,1
助走,名詞,3,3
努める,動詞,3,3
労働,名詞,3,2
ダラス,名詞,3,2
インカレ,名詞,3,3
拒否,名詞,3,2
劣る,動詞,3,3
エドモントン,名詞,3,3
ジョージ,名詞,3,3
着実,名詞,3,3
オーク,名詞,3,3
公正,名詞,3,2
ジャ,名詞,3,1
リカ,名詞,3,1
ジャクソン,名詞,3,3
鉄道,名詞,3,3
工学,名詞,3,2
オリジナル,名詞,3,2
共演,名詞,3,3
言える,動詞,3,2
計測,名詞,3,2
川原,名詞,3,2
オランダ,名詞,3,3
腕,名詞,3,3
連絡,名詞,3,2
オペラ,名詞,3,2
歩む,動詞,3,3
瞬間,名詞,3,2
工学部,名詞,3,1
港,名詞,3,3
訓練,名詞,3,2
チャンピオンシップ,名詞,3,3
常連,名詞,3,3
死後,名詞,3,3
兆し,名詞,3,3
自他,名詞,3,3
自主,名詞,3,3
死守,名詞,3,2
赴く,動詞,3,3
バージニア,名詞,3,2
カタカナ,名詞,3,3
こづく,動詞,3,3
入団,名詞,3,1
シーン,名詞,3,2
カウボーイ,名詞,3,2
歴史,名詞,3,2
巻く,動詞,3,3
巻き返し,名詞,3,3
真実,名詞,3,3
全治,名詞,3,2
流れ,名詞,3,2
脱ぎ捨てる,動詞,3,2
確立,名詞,3,3
頼む,動詞,3,3
武,名詞,3,2
分の,名詞,3,2
ユーゴスラビア,名詞,3,1
分野,名詞,3,3
ユニーク,名詞,3,3
ヒル,名詞,3,2
棒,名詞,3,3
賞賛,名詞,3,2
しゅう,名詞,3,3
ユーモア,名詞,3,3
エストニア,名詞,3,3
しれる,動詞,3,2
設ける,動詞,3,3
ビジネス,名詞,3,2
導入,名詞,3,3
有る,動詞,3,2
チェック,名詞,3,3
初日,名詞,3,3
賞金,名詞,3,3
賠償,名詞,3,1
折り返す,動詞,3,2
凱旋,名詞,3,2
星,名詞,3,3
岩手大学,名詞,3,1
岡部,名詞,3,2
岡崎,名詞,3,2
写真,名詞,3,3
記事,名詞,3,2
ライン,名詞,3,3
連島,名詞,3,2
展望,名詞,3,2
肺炎,名詞,3,3
チタン,名詞,3,3
胸,名詞,3,3
ジョシュア,名詞,3,3
尽力,名詞,3,3
出生,名詞,3,2
尼崎,名詞,3,1
出発,名詞,3,3
出稼ぎ,名詞,3,2
医学,名詞,3,3
移り住む,動詞,3,3
つくる,動詞,3,3
除く,動詞,3,3
途上,名詞,3,2
ゆえ,名詞,3,2
暦,名詞,3,1
掛け持つ,動詞,3,2
掛け持ち,名詞,3,3
立てる,動詞,3,3
大,名詞,3,3
組み入れる,動詞,3,2
夢中,名詞,3,3
ひく,動詞,3,3
立法,名詞,3,1
指輪,名詞,3,1
告げる,動詞,3,3
やすい,形容詞,3,3
告白,名詞,3,2
周,名詞,3,3
立て続け,名詞,3,3
多忙,名詞,3,2
命名,名詞,3,2
和,名詞,3,3
ゆく,動詞,3,3
大切,名詞,3,2
ボスニア・ヘルツェゴビナ,名詞,3,2
説得,名詞,3,2
ブル,名詞,3,3
持病,名詞,3,2
大統領,名詞,3,1
大正,名詞,3,2
最中,名詞,3,3
空軍,名詞,3,2
接戦,名詞,3,3
ボーカル,名詞,3,2
同席,名詞,3,3
ボルボ,名詞,3,3
大岩,名詞,3,1
同日,名詞,3,3
ボランティア,名詞,3,3
はく,名詞,3,3
同級生,名詞,3,3
説,名詞,3,2
替える,動詞,3,2
名づける,動詞,3,2
よい,形容詞,3,3
細か,名詞,3,3
紫外線,名詞,3,1
スラム,名詞,3,2
基金,名詞,3,2
挫傷,名詞,3,2
竹内,名詞,3,3
固定,名詞,3,3
精密,名詞,3,2
離す,動詞,3,2
雑誌,名詞,3,3
まつ,名詞,3,2
調子,名詞,3,3
米,名詞,3,3
籍,名詞,3,2
曽,名詞,3,2
セントラルスポーツ,名詞,3,1
振り返る,動詞,3,2
圧勝,名詞,3,3
まこと,名詞,3,3
ベトナム,名詞,3,2
ぼる,動詞,3,3
第一人者,名詞,3,3
筆頭,名詞,3,3
坂本,名詞,3,3
ペル,名詞,3,2
ひろ,名詞,3,3
率いる,動詞,3,3
横山,名詞,3,1
プレ,名詞,3,2
読書,名詞,3,2
誰か,名詞,3,2
問う,動詞,3,2
紙,名詞,3,2
挙式,名詞,3,3
営業,名詞,3,1
本部,名詞,3,3
紐,名詞,3,2
もたらす,動詞,3,3
プロデューサー,名詞,3,3
ひょう,名詞,3,2
競う,動詞,3,3
捧ぐ,動詞,3,2
系図,名詞,3,2
陵,名詞,3,3
回る,動詞,3,3
横,名詞,3,3
逃げ切る,動詞,3,3
合意,名詞,3,2
通じる,動詞,3,3
ミズーリ,名詞,3,2
マリー,名詞,3,3
村上,名詞,3,3
マルコ,名詞,3,3
危機,名詞,3,3
危険,名詞,3,3
子ども,名詞,3,3
締結,名詞,3,2
原因,名詞,3,3
締めくくる,動詞,3,2
婚姻,名詞,3,3
通年,名詞,3,2
反応,名詞,3,3
でる,動詞,3,2
とどめる,動詞,3,2
参照,名詞,3,3
タイトル,名詞,3,3
友,名詞,3,3
アリゾナ,名詞,3,3
アリ,名詞,3,3
青森,名詞,3,3
稀,名詞,3,3
状況,名詞,3,3
最小限,名詞,3,3
退任,名詞,3,1
アレクサンダー,名詞,3,3
十字,名詞,3,3
つぐ,動詞,3,2
アーサー,名詞,3,3
止める,動詞,3,3
ミシェル,名詞,3,3
学歴,名詞,3,3
つづく,動詞,3,3
半年,名詞,3,3
通訳,名詞,3,3
開会,名詞,3,3
ミ,名詞,3,2
学年,名詞,3,2
追加,名詞,3,3
協議,名詞,3,2
タン,名詞,3,3
幕,名詞,3,3
つなぎ,名詞,3,3
南里,名詞,3,3
つなげる,動詞,3,3
アラスカ,名詞,3,1
独占,名詞,3,3
スミス,名詞,3,3
台頭,名詞,3,3
ブランク,名詞,3,2
掴む,動詞,3,3
絶望,名詞,3,3
絶対,名詞,3,3
絵,名詞,3,3
関与,名詞,3,2
誓う,動詞,3,2
ブリスベン,名詞,3,3
アトランタ,名詞,3,3
措置,名詞,3,3
好評,名詞,3,3
関心,名詞,3,1
推薦,名詞,3,3
天野,名詞,3,3
アキレス腱,名詞,3,3
絞る,動詞,3,2
天才,名詞,3,1
司会,名詞,3,3
のせる,動詞,3,3
各国,名詞,3,3
マスコミ,名詞,3,3
失望,名詞,3,3
マスター,名詞,3,2
受章,名詞,3,3
程遠い,形容詞,3,1
収穫,名詞,3,1
なくなる,動詞,3,3
女優,名詞,3,3
取りやめる,動詞,3,3
マディソン,名詞,3,1
ソロ,名詞,3,3
取り戻す,動詞,3,2
奨学,名詞,3,3
提出,名詞,3,3
維持,名詞,3,3
ブラック,名詞,3,3
提供,名詞,3,3
スペイン,名詞,3,3
取れる,動詞,3,2
認識,名詞,3,3
露,名詞,3,2
関,名詞,3,2
稲田,名詞,3,3
カムバック,名詞,3,3
ぶん,名詞,3,3
生,名詞,3,3
遅い,形容詞,3,3
久,名詞,3,2
ロバート,名詞,3,3
東部,名詞,3,2
主義,名詞,3,2
新潟,名詞,3,3
弱い,形容詞,3,3
遅れ,名詞,3,3
ドーナツ,名詞,3,2
低下,名詞,3,2
主役,名詞,3,3
主張,名詞,3,3
留学,名詞,3,3
住民,名詞,3,2
コレクション,名詞,3,2
苦痛,名詞,3,2
ロビン,名詞,3,3
かかと,名詞,3,3
酒,名詞,3,3
伝統,名詞,3,3
本意,名詞,3,2
転,名詞,3,3
ドーピング,名詞,3,3
英雄,名詞,3,2
乗せる,動詞,3,3
恵まれる,動詞,3,3
強行,名詞,3,3
鼠蹊,名詞,3,3
数少ない,形容詞,3,2
強打,名詞,3,3
悔い,名詞,3,1
お金,名詞,3,2
久永,名詞,3,2
サンノゼ,名詞,3,2
悦子,名詞,3,3
皆さん,名詞,3,3
運営,名詞,3,3
ロイヤル,名詞,3,3
若者,名詞,3,3
距離,名詞,3,3
要求,名詞,3,3
渡り歩く,動詞,3,3
作成,名詞,3,3
盛岡,名詞,3,1
若干,名詞,3,3
敬,名詞,3,3
弁論,名詞,3,1
中央,名詞,3,3
龍江,名詞,3,3
キャプテン,名詞,3,3
建設,名詞,3,3
驚く,動詞,3,3
侮辱,名詞,3,2
万里,名詞,3,3
数々,名詞,3,3
遂げる,動詞,3,3
皮切り,名詞,3,3
引っ越す,動詞,3,3
一角,名詞,3,3
体型,名詞,3,3
ギリギリ,名詞,3,3
いた事,名詞,3,2
レース,名詞,3,2
人形,名詞,3,2
酷い,形容詞,3,3
見える,動詞,3,1
用意,名詞,3,3
引く,動詞,3,3
一部,名詞,3,3
被災,名詞,3,2
体質,名詞,3,2
お気に入り,名詞,3,3
髪,名詞,3,3
異例,名詞,3,3
親,名詞,3,2
付,名詞,3,2
交際,名詞,3,3
従事,名詞,3,3
遅咲き,名詞,3,3
ヴァイオリン,名詞,3,1
シカゴ,名詞,3,1
ネーム,名詞,3,3
果たせる,動詞,3,3
ニュージャージー,名詞,3,3
渡米,名詞,3,3
付属,名詞,3,3
痛い,形容詞,3,2
痛,名詞,3,3
規模,名詞,3,3
テレビジョン,名詞,3,1
必須,名詞,3,3
従来,名詞,3,3
享年,名詞,3,3
ワールドカップ,名詞,3,1
本名,名詞,3,3
鳥取,名詞,3,3
