word,pos,total,articles
怪我,名詞,38,17
助ける,動詞,38,17
高瀬,名詞,38,7
ピュア,名詞,38,19
割,名詞,38,12
メロディ,名詞,38,18
腕,名詞,38,14
伊東,名詞,38,11
称する,動詞,38,18
無料,名詞,38,19
由美子,名詞,38,14
ソニー・ミュージックエンタテインメント,名詞,38,19
月野,名詞,38,12
白血病,名詞,38,8
退く,動詞,38,18
改め,名詞,38,18
売り子,名詞,38,13
岡部,名詞,38,13
弁護士,名詞,38,16
仲良し,名詞,38,19
週末,名詞,38,14
葉山,名詞,38,9
浅倉,名詞,38,12
押す,動詞,38,17
遅れる,動詞,38,18
似合う,動詞,38,18
搬送,名詞,38,15
クラリネット,名詞,38,18
同窓会,名詞,38,18
貢献,名詞,38,19
居酒屋,名詞,38,18
同姓,名詞,38,18
同行,名詞,38,18
アルト,名詞,38,12
履歴,名詞,38,18
吉見,名詞,38,4
滝口,名詞,38,10
智美,名詞,38,17
愛人,名詞,38,9
筋肉,名詞,38,13
恵美,名詞,38,17
デモ,名詞,38,15
ロシア,名詞,38,11
あやめ,名詞,38,13
渡米,名詞,38,16
株,名詞,38,14
壁,名詞,38,15
古賀,名詞,38,12
智,名詞,38,15
観覧,名詞,38,19
めざましい,形容詞,38,14
沖,名詞,38,16
徳島,名詞,38,13
笑い,名詞,38,18
和子,名詞,38,14
アドバイザー,名詞,38,18
和泉,名詞,38,13
真実,名詞,38,16
活発,名詞,38,19
破局,名詞,38,13
逃す,動詞,38,19
倒産,名詞,38,17
水谷,名詞,38,12
抑える,動詞,38,19
綺麗,名詞,38,19
矢部,名詞,38,5
パンツ,名詞,38,15
愛する,動詞,38,19
ロード,名詞,38,19
吹雪,名詞,38,6
エキストラ,名詞,38,18
日高,名詞,38,8
定評,名詞,38,19
王国,名詞,38,18
座長,名詞,38,17
瑞穂,名詞,38,16
恵里,名詞,38,15
コスチューム,名詞,38,18
生前,名詞,38,13
飲み物,名詞,38,17
つかむ,動詞,36,17
丼,名詞,36,15
せり,名詞,36,16
姓名,名詞,36,17
宮田,名詞,36,12
開,名詞,36,11
生き方,名詞,36,13
納得,名詞,36,17
宮藤,名詞,36,6
辞任,名詞,36,6
安心,名詞,36,16
妃,名詞,36,15
安田,名詞,36,14
文章,名詞,36,17
いわく,名詞,36,16
塩,名詞,36,14
つとめる,動詞,36,18
愛理,名詞,36,17
新春,名詞,36,18
ともこ,名詞,36,17
でる,動詞,36,17
客演,名詞,36,15
リリー,名詞,36,15
房,名詞,36,12
ちり,名詞,36,4
ちはる,名詞,36,11
基礎,名詞,36,17
一生懸命,名詞,36,18
荒木,名詞,36,10
料,名詞,36,14
予算,名詞,36,7
純粋,名詞,36,17
ステップ,名詞,36,17
直す,動詞,36,16
一輪車,名詞,36,12
新設,名詞,36,17
転,名詞,36,17
足立,名詞,36,13
開ける,動詞,36,14
迷う,動詞,36,17
素晴らしい,形容詞,36,15
中国語,名詞,36,17
願望,名詞,36,17
つぼみ,名詞,36,8
新生,名詞,36,16
とれる,動詞,36,15
球場,名詞,36,15
五十嵐,名詞,36,8
えな,名詞,36,8
小野,名詞,36,17
見つかる,動詞,36,17
阪神,名詞,36,16
社団,名詞,36,15
手作り,名詞,36,16
意,名詞,36,16
さい,名詞,36,13
カリフォルニア,名詞,36,14
よし,名詞,36,18
フラワー,名詞,36,18
徹子,名詞,36,13
キューブ,名詞,36,11
内定,名詞,36,15
沙也加,名詞,36,8
豊,名詞,36,15
古畑,名詞,36,9
表参道,名詞,36,17
ほのか,名詞,36,13
ケン,名詞,36,16
真剣,名詞,36,15
豆腐,名詞,36,15
ホラー,名詞,36,17
ケース,名詞,36,15
平仮名,名詞,36,18
師匠,名詞,36,18
アリ,名詞,36,14
板野,名詞,36,13
ナビゲーター,名詞,36,15
背景,名詞,36,15
めぐむ,動詞,36,18
未定,名詞,36,18
トイ,名詞,36,17
平和,名詞,36,12
あらい,形容詞,36,14
佑美,名詞,36,15
わたる,動詞,36,12
格,名詞,36,17
佐倉,名詞,36,17
負けず嫌い,名詞,36,12
望,名詞,36,13
けん玉,名詞,36,15
かねる,動詞,36,16
腰,名詞,36,17
かわく,動詞,36,16
千夏,名詞,36,13
ミラクル,名詞,36,15
クリア,名詞,36,13
作戦,名詞,36,15
台本,名詞,36,16
マネージメント,名詞,36,17
アキ,名詞,36,14
八木,名詞,36,8
名付け親,名詞,36,17
高速,名詞,36,17
空気,名詞,36,17
まつ,動詞,36,17
いえる,動詞,36,17
アコースティック,名詞,36,16
浜崎,名詞,36,13
代理,名詞,36,17
パーク,名詞,36,18
得点,名詞,36,14
当てる,動詞,36,18
言動,名詞,36,16
当選,名詞,36,13
寮,名詞,36,16
由衣,名詞,36,11
受理,名詞,36,9
前向き,名詞,36,16
いづみ,名詞,36,4
イブ,名詞,36,8
ダッシュ,名詞,36,14
ポリス,名詞,36,14
虎,名詞,36,13
前身,名詞,36,18
状,名詞,36,16
永,名詞,36,10
いじめ,名詞,36,14
おすすめ,名詞,36,16
キネマ旬報,名詞,36,14
築く,動詞,36,18
ゴルファー,名詞,36,15
柔軟,名詞,36,14
巡,名詞,36,18
朱,名詞,36,17
パシフィコ横浜,名詞,36,17
美代子,名詞,36,13
調べ,名詞,36,17
礼,名詞,36,12
剣,名詞,36,16
重版,名詞,36,17
絵里奈,名詞,36,7
金曜,名詞,36,18
ふみ,名詞,36,11
梅澤,名詞,36,8
衆議院,名詞,36,6
バスケ,名詞,36,15
物販,名詞,36,13
コア,名詞,36,15
時子,名詞,36,6
出典,名詞,36,17
火曜,名詞,36,17
高崎,名詞,36,14
飛ぶ,動詞,34,17
活,名詞,34,11
師範,名詞,34,16
一言,名詞,34,16
講座,名詞,34,17
熱中,名詞,34,16
シャンプー,名詞,34,15
真由美,名詞,34,15
月間,名詞,34,15
儀式,名詞,34,16
重い,形容詞,34,16
一斉,名詞,34,17
脚注,名詞,34,17
カレッジ,名詞,34,13
恐竜,名詞,34,5
かわす,動詞,34,17
織田,名詞,34,11
友紀,名詞,34,12
純情,名詞,34,13
一生,名詞,34,15
ボクシング,名詞,34,11
好子,名詞,34,5
がんばる,動詞,34,13
競艇,名詞,34,12
スノーボード,名詞,34,16
スマ,名詞,34,14
友香,名詞,34,13
授賞,名詞,34,17
外す,動詞,34,17
ホップ,名詞,34,14
黒田,名詞,34,12
迫る,動詞,34,16
熱い,形容詞,34,13
オペラ,名詞,34,11
かも,名詞,34,16
旅立ち,名詞,34,11
解雇,名詞,34,15
郁恵,名詞,34,9
恵子,名詞,34,17
触る,動詞,34,15
ビジュアル,名詞,34,16
弘,名詞,34,14
奏,名詞,34,14
弟子,名詞,34,15
雛形,名詞,34,6
弥,名詞,34,16
ジョッキー,名詞,34,12
当たり,名詞,34,16
抹茶,名詞,34,14
ジョンソン,名詞,34,7
無事,名詞,34,17
成田,名詞,34,15
理佐,名詞,34,10
輝,名詞,34,14
イチゴ,名詞,34,13
方面,名詞,34,16
エア,名詞,34,11
杉田,名詞,34,7
制覇,名詞,34,17
制度,名詞,34,8
ウォーク,名詞,34,11
往復,名詞,34,16
茉里,名詞,34,13
後ろ,名詞,34,16
インテリア,名詞,34,12
初版,名詞,34,12
発症,名詞,34,16
エル,名詞,34,14
調,名詞,34,12
フレーズ,名詞,34,16
千里,名詞,34,13
一連,名詞,34,17
わら,名詞,34,16
大半,名詞,34,17
里菜,名詞,34,15
視力,名詞,34,15
里紗,名詞,34,5
ネットワーク,名詞,34,15
真田,名詞,34,13
投げる,動詞,34,15
かっこいい,形容詞,34,15
ブース,名詞,34,16
キック,名詞,34,15
ハイスクール,名詞,34,16
オフィシャル,名詞,34,15
ピーター,名詞,34,7
大宮,名詞,34,12
観劇,名詞,34,15
鍋,名詞,34,14
愛読,名詞,34,15
白泉社,名詞,34,14
奨励,名詞,34,16
菅井,名詞,34,9
東京大学,名詞,34,14
フェイス,名詞,34,14
フィロソフィー,名詞,34,9
荘,名詞,34,13
誌上,名詞,34,17
考慮,名詞,34,13
あいだ,名詞,34,13
叔母,名詞,34,13
なるみ,名詞,34,14
一人暮らし,名詞,34,16
伊集院,名詞,34,6
小栗,名詞,34,9
乱,名詞,34,12
関谷,名詞,34,8
極度,名詞,34,16
急性,名詞,34,11
桜木,名詞,34,14
蔵,名詞,34,14
週刊文春,名詞,34,15
さく,名詞,34,13
渡部,名詞,34,7
闇,名詞,34,15
阪,名詞,34,13
昌子,名詞,34,9
メモリアル,名詞,34,13
グッド,名詞,34,10
高木,名詞,34,16
基金,名詞,34,7
徹,名詞,34,13
横,名詞,34,16
美樹,名詞,34,10
裁縫,名詞,34,17
伸ばす,動詞,34,17
塚本,名詞,34,7
伸びる,動詞,34,14
短距離,名詞,34,17
同盟,名詞,34,10
早苗,名詞,34,12
想い出,名詞,34,12
格好,名詞,34,15
発展,名詞,34,17
モード,名詞,34,12
紳助,名詞,34,6
負う,動詞,34,15
敗北,名詞,34,13
圏,名詞,34,15
森高,名詞,34,9
サイド,名詞,34,16
相当,名詞,34,17
寂しい,形容詞,34,16
金賞,名詞,34,14
骨髄,名詞,34,4
圧倒的,名詞,34,15
しのぶ,名詞,34,12
毛,名詞,34,16
開店,名詞,34,14
浪江,名詞,34,8
ばあちゃん,名詞,34,13
透明,名詞,34,14
舌,名詞,34,13
美術館,名詞,34,12
間柄,名詞,34,16
地位,名詞,34,17
知子,名詞,34,13
しずか,名詞,34,14
産経新聞,名詞,34,4
ライセンス,名詞,34,15
ヨコハマ,名詞,34,11
客席,名詞,34,14
しおり,名詞,34,12
綾乃,名詞,34,12
高岡,名詞,34,14
今年,名詞,34,17
小出,名詞,34,10
サバイバル,名詞,34,15
ミックス,名詞,34,15
米国,名詞,34,16
柴,名詞,34,14
孤独,名詞,34,15
可愛らしい,形容詞,34,14
総称,名詞,34,16
丹生,名詞,34,8
距離,名詞,34,14
査定,名詞,34,3
吉澤,名詞,34,13
風靡,名詞,34,16
志向,名詞,34,12
岩田,名詞,34,11
マジ,名詞,34,13
追う,動詞,34,16
野外,名詞,34,12
讃歌,名詞,34,2
くに,名詞,34,10
ン,名詞,34,14
嫉妬,名詞,34,16
限る,動詞,34,16
中谷,名詞,34,5
キャスティング,名詞,34,15
取締,名詞,34,4
中澤,名詞,34,9
キッス,名詞,34,11
ねむい,形容詞,34,8
ジャ,名詞,34,15
水彩,名詞,34,7
安,名詞,34,13
データ,名詞,34,15
そのもの,名詞,34,17
デー,名詞,34,17
主義,名詞,34,11
流行る,動詞,34,16
ミカ,名詞,34,8
省,名詞,34,11
駆けつける,動詞,34,14
逝去,名詞,32,12
パーティ,名詞,32,13
ミリオンセラー,名詞,32,9
推進,名詞,32,12
夫妻,名詞,32,10
流れ,名詞,32,16
ワイン,名詞,32,13
しあわせ,名詞,32,13
肩,名詞,32,15
たこ焼き,名詞,32,12
ワルツ,名詞,32,10
す,動詞,32,15
救急,名詞,32,13
結花,名詞,32,13
歯,名詞,32,14
リー,名詞,32,11
当該,名詞,32,13
留,名詞,32,11
鳥居,名詞,32,13
捧げる,動詞,32,12
そ,名詞,32,14
セントラル,名詞,32,14
銀河,名詞,32,12
宮脇,名詞,32,10
生稲,名詞,32,5
抜く,動詞,32,13
ボーイ,名詞,32,13
新垣,名詞,32,15
しみず,名詞,32,15
くどい,形容詞,32,15
数字,名詞,32,15
おっぱい,名詞,32,12
ボン,名詞,32,8
彩華,名詞,32,12
抱きしめる,動詞,32,15
良子,名詞,32,13
屋上,名詞,32,11
志田,名詞,32,9
造詣,名詞,32,16
ベッド,名詞,32,15
ブラジル,名詞,32,12
マドンナ,名詞,32,14
帰宅,名詞,32,16
正しい,形容詞,32,15
座る,動詞,32,14
フォロー,名詞,32,15
量,名詞,32,16
進化,名詞,32,8
我妻,名詞,32,12
フラッシュ,名詞,32,10
トラ,名詞,32,7
支障,名詞,32,16
ナナ,名詞,32,12
職人,名詞,32,11
ぐるみ,名詞,32,12
テンション,名詞,32,15
かんな,名詞,32,13
戦後,名詞,32,12
こる,動詞,32,12
ロボット,名詞,32,8
聖羅,名詞,32,9
お前,名詞,32,15
感激,名詞,32,14
尋ねる,動詞,32,13
絢,名詞,32,11
黄,名詞,32,15
くみ,名詞,32,12
絵里,名詞,32,14
退任,名詞,32,13
ディスク,名詞,32,12
マスカット,名詞,32,10
さだ,名詞,32,12
ハリウッド,名詞,32,11
達す,動詞,32,16
自慢,名詞,32,15
掴む,動詞,32,16
宗,名詞,32,10
津,名詞,32,14
モチーフ,名詞,32,16
モダン,名詞,32,15
高柳,名詞,32,7
ニュージーランド,名詞,32,11
アレルギー,名詞,32,16
眼鏡,名詞,32,8
睡眠,名詞,32,12
収入,名詞,32,12
語彙,名詞,32,16
にくい,形容詞,32,13
横田,名詞,32,11
台北,名詞,32,14
検討,名詞,32,13
栗山,名詞,32,13
西武ライオンズ,名詞,32,14
はるみ,名詞,32,12
中野高等学校,名詞,32,14
曜子,名詞,32,11
みち,名詞,32,15
稀,名詞,32,15
節,名詞,32,14
落ち込む,動詞,32,16
潮,名詞,32,12
登校,名詞,32,15
話せる,動詞,32,15
丸い,形容詞,32,15
ぴあ,名詞,32,16
吉永,名詞,32,11
世話,名詞,32,14
アウト,名詞,32,11
喜び,名詞,32,15
はむ,動詞,32,6
珠理,名詞,32,9
予告,名詞,32,15
雄,名詞,32,14
有る,動詞,32,15
清原,名詞,32,8
染める,動詞,32,11
末永,名詞,32,7
預かる,動詞,32,15
例える,動詞,32,16
悪化,名詞,32,16
萬,名詞,32,7
模索,名詞,32,16
直筆,名詞,32,12
キャニオン,名詞,32,11
夕刊,名詞,32,15
未明,名詞,32,15
アナウンス,名詞,32,16
夏海,名詞,32,10
爆発,名詞,32,14
美味しい,形容詞,32,16
匂い,名詞,32,15
エール,名詞,32,12
めく,動詞,32,12
保健,名詞,32,11
勘違い,名詞,32,14
古巣,名詞,32,14
俊彦,名詞,32,12
キャンセル,名詞,32,14
踊れる,動詞,32,15
便,名詞,32,12
森山,名詞,32,11
蹴る,動詞,32,15
価値,名詞,32,16
落ち,名詞,32,12
渡す,動詞,32,16
京,名詞,32,16
エン,名詞,32,15
多岐,名詞,32,16
厚木,名詞,32,4
力強い,形容詞,32,14
草野,名詞,32,9
つる,名詞,32,13
桂子,名詞,32,10
究極,名詞,32,11
袋,名詞,32,16
癖,名詞,32,16
久しぶり,名詞,32,15
設置,名詞,32,11
サンシャインシティ,名詞,32,14
愛好,名詞,32,15
ふるさと,名詞,32,14
和菓子,名詞,32,12
出馬,名詞,32,7
秀美,名詞,32,12
カタログ,名詞,32,16
談,名詞,32,15
族,名詞,32,16
下旬,名詞,32,16
博士,名詞,32,10
杉浦,名詞,32,10
休刊,名詞,32,15
クレヨンしんちゃん,名詞,32,13
増やす,動詞,32,16
起訴,名詞,32,9
和夫,名詞,32,13
松尾,名詞,32,15
溢れる,動詞,32,15
出発,名詞,32,11
名誉,名詞,32,11
いのうえ,名詞,32,16
今夜,名詞,32,15
カップル,名詞,32,6
判決,名詞,32,9
秋葉,名詞,32,10
暮らし,名詞,32,16
菅,名詞,32,6
堺,名詞,32,13
サンバ,名詞,32,10
松下,名詞,32,15
卓,名詞,32,10
出動,名詞,32,13
声帯,名詞,32,14
仲村,名詞,32,12
不在,名詞,32,12
スカート,名詞,32,16
創作,名詞,32,15
息,名詞,32,16
任す,動詞,32,16
ナース,名詞,30,10
崩す,動詞,30,14
る,動詞,30,14
検索,名詞,30,13
望む,動詞,30,15
受け入れる,動詞,30,14
ポニーテール,名詞,30,14
ばん,名詞,30,12
二つ,名詞,30,15
取れる,動詞,30,15
定番,名詞,30,14
レモン,名詞,30,13
ホ,名詞,30,13
きらら,名詞,30,9
ドラマー,名詞,30,10
顔面,名詞,30,13
鳩,名詞,30,13
授与,名詞,30,12
有希,名詞,30,11
薬丸,名詞,30,6
赤ちゃん,名詞,30,13
実感,名詞,30,15
実話,名詞,30,9
やまだ,名詞,30,15
重要,名詞,30,14
松野,名詞,30,3
実践,名詞,30,15
感極まる,動詞,30,14
ペンネーム,名詞,30,12
カラ,名詞,30,12
漫才,名詞,30,12
永井,名詞,30,11
双葉社,名詞,30,14
過程,名詞,30,14
起業,名詞,30,13
反応,名詞,30,14
ソロアルバム,名詞,30,15
熱狂,名詞,30,15
ナチュラル,名詞,30,10
優衣,名詞,30,11
修正,名詞,30,11
ソフマップ,名詞,30,12
篠崎,名詞,30,10
リゾート,名詞,30,8
社交,名詞,30,14
惜しむ,動詞,30,15
トレンド,名詞,30,13
ヤンキー,名詞,30,12
伴奏,名詞,30,9
摘出,名詞,30,14
介す,動詞,30,15
特定,名詞,30,15
自覚,名詞,30,15
特待,名詞,30,13
組織,名詞,30,15
こだわる,動詞,30,13
百田,名詞,30,9
用語,名詞,30,12
チャット,名詞,30,12
ユーザー,名詞,30,13
コラムニスト,名詞,30,9
みい,名詞,30,13
浩二,名詞,30,9
民放,名詞,30,15
特殊,名詞,30,12
仁美,名詞,30,13
意志,名詞,30,13
時空,名詞,30,9
クレッシェンド,名詞,30,11
メドレー,名詞,30,12
ぼく,名詞,30,14
テクノ,名詞,30,12
支部,名詞,30,10
吹き替え,名詞,30,15
小沢,名詞,30,10
ケイ,名詞,30,11
晴れ,名詞,30,12
思考,名詞,30,13
高松,名詞,30,8
梅干し,名詞,30,15
休み,名詞,30,15
短所,名詞,30,15
テレビ愛知,名詞,30,15
上回る,動詞,30,15
ますみ,名詞,30,7
由佳,名詞,30,13
罪,名詞,30,12
田島,名詞,30,11
専用,名詞,30,15
山岸,名詞,30,12
金村,名詞,30,7
運命,名詞,30,14
みれる,動詞,30,9
回想,名詞,30,11
知美,名詞,30,13
書き込む,動詞,30,12
団長,名詞,30,13
ダイビング,名詞,30,14
富士山,名詞,30,8
通す,動詞,30,14
亜細亜大学,名詞,30,12
豊橋,名詞,30,8
亜弥,名詞,30,14
教科,名詞,30,9
密着,名詞,30,14
教諭,名詞,30,13
リカ,名詞,30,10
湊,名詞,30,12
秋本,名詞,30,9
星名,名詞,30,7
黒澤,名詞,30,10
しの,名詞,30,13
心境,名詞,30,15
暴露,名詞,30,14
チェリー,名詞,30,10
ふか,名詞,30,11
ライオン,名詞,30,15
喪失,名詞,30,5
マーブル,名詞,30,12
石,名詞,30,12
デート,名詞,30,14
マーク,名詞,30,15
細い,形容詞,30,15
亭,名詞,30,11
間近,名詞,30,14
噴水,名詞,30,12
象徴,名詞,30,14
寺,名詞,30,13
片岡,名詞,30,13
人数,名詞,30,14
四国,名詞,30,11
岡崎,名詞,30,7
久留米,名詞,30,12
初演,名詞,30,11
完璧,名詞,30,12
菜子,名詞,30,12
多彩,名詞,30,15
ファイル,名詞,30,8
引き取る,動詞,30,13
飛行,名詞,30,9
瀬戸内,名詞,30,8
琴乃,名詞,30,6
ちさ,名詞,30,15
引き受ける,動詞,30,13
エレキ,名詞,30,12
拓郎,名詞,30,6
円谷,名詞,30,2
沢田,名詞,30,9
シンガポール,名詞,30,11
なかにし,名詞,30,11
無所属,名詞,30,12
考え方,名詞,30,15
ビューティー,名詞,30,15
首相,名詞,30,3
ハード,名詞,30,12
うえる,動詞,30,14
なっちゃん,名詞,30,11
エンタテイメント,名詞,30,14
勝ち取る,動詞,30,15
ワールドカップ,名詞,30,10
シフト,名詞,30,13
広瀬,名詞,30,15
沈黙,名詞,30,10
兼行,名詞,30,1
アナ,名詞,30,10
萩本,名詞,30,7
姫路,名詞,30,13
横丁,名詞,30,12
直樹,名詞,30,13
アナログ,名詞,30,10
外出,名詞,30,14
フォン,名詞,30,13
中居,名詞,30,10
無理,名詞,30,14
愛川,名詞,30,11
朝ドラ,名詞,30,12
ファンタジー,名詞,30,13
加奈子,名詞,30,10
アルファ,名詞,30,13
濡れ場,名詞,30,15
冷たい,形容詞,30,10
転換,名詞,30,13
ウルトラ,名詞,30,11
彩夏,名詞,30,11
新潮社,名詞,30,13
詐称,名詞,30,8
証,名詞,30,14
下半期,名詞,30,14
影,名詞,30,15
失踪,名詞,30,4
パレード,名詞,30,15
下ろす,動詞,30,15
訴訟,名詞,30,6
いじる,動詞,30,14
夫人,名詞,30,12
パスポート,名詞,30,10
折原,名詞,30,3
バースデー,名詞,30,14
スキル,名詞,30,13
従来,名詞,30,14
日テレ,名詞,30,15
奥,名詞,30,13
前座,名詞,30,12
出,名詞,30,13
とり,名詞,30,12
来場,名詞,30,15
あいこ,名詞,30,14
劇団四季,名詞,30,8
創立,名詞,30,14
バク,名詞,30,10
スト,名詞,30,11
創業,名詞,30,15
苦しい,形容詞,30,15
抱負,名詞,30,14
出かける,動詞,30,14
深田,名詞,30,12
投手,名詞,30,14
三味線,名詞,30,9
食品,名詞,30,14
法政大学,名詞,30,14
大正,名詞,30,7
パーソナル,名詞,30,10
共和,名詞,30,15
拳,名詞,30,15
朝日新聞,名詞,30,14
歯科,名詞,30,11
全盛期,名詞,30,15
安達,名詞,30,6
誠,名詞,30,13
葛飾,名詞,30,14
模写,名詞,30,13
洋,名詞,30,10
粂子,名詞,30,1
ノリ,名詞,30,14
給料,名詞,30,13
年長,名詞,30,15
久,名詞,30,11
かたわら,名詞,30,14
死亡,名詞,30,15
落とす,動詞,30,14
セント,名詞,30,9
里香,名詞,30,11
階段,名詞,30,11
葛,名詞,30,10
決断,名詞,30,13
減る,動詞,30,14
変身,名詞,30,14
駅伝,名詞,30,7
読解,名詞,30,15
完,名詞,30,14
千代田,名詞,30,13
消滅,名詞,30,14
プレッシャー,名詞,30,14
幾度,名詞,30,15
美和,名詞,30,12
アイスクリーム,名詞,30,14
戦国,名詞,28,9
浅い,形容詞,28,13
総一朗,名詞,28,14
居住,名詞,28,14
千尋,名詞,28,11
育,名詞,28,13
帰郷,名詞,28,11
りん,名詞,28,13
カウンセラー,名詞,28,9
りす,名詞,28,10
カウントダウン,名詞,28,13
裏方,名詞,28,13
張る,動詞,28,14
充,名詞,28,8
単体,名詞,28,14
弾ける,動詞,28,11
ミルク,名詞,28,9
単行,名詞,28,14
同棲,名詞,28,11
前期,名詞,28,14
雑貨,名詞,28,11
佐久間,名詞,28,8
ミューズ,名詞,28,12
ペ,名詞,28,7
出品,名詞,28,12
広がる,動詞,28,14
背,名詞,28,14
同郷,名詞,28,13
メンテナンス,名詞,28,8
浅利,名詞,28,1
祐,名詞,28,14
本選,名詞,28,14
牧場,名詞,28,8
まこと,名詞,28,11
グリコ,名詞,28,11
浅川,名詞,28,8
別れる,動詞,28,12
麻里,名詞,28,11
先駆ける,動詞,28,14
表立つ,動詞,28,14
あか,名詞,28,12
パステル,名詞,28,12
継ぐ,動詞,28,14
恭子,名詞,28,13
後押し,名詞,28,14
兎,名詞,28,6
半分,名詞,28,14
利く,動詞,28,13
調理,名詞,28,13
グミ,名詞,28,10
メタル,名詞,28,10
イトー,名詞,28,11
クレジット,名詞,28,12
ウルトラマン,名詞,28,10
ミキ,名詞,28,12
組み,名詞,28,13
遠征,名詞,28,13
おとめ,名詞,28,10
韓,名詞,28,11
美里,名詞,28,14
バラード,名詞,28,11
等身,名詞,28,13
切,名詞,28,6
るみ,名詞,28,11
まいこ,名詞,28,13
朗,名詞,28,12
休学,名詞,28,13
入山,名詞,28,5
吉沢,名詞,28,7
お嬢様,名詞,28,11
元日,名詞,28,11
留年,名詞,28,10
ノー,名詞,28,13
瀧,名詞,28,5
東方,名詞,28,5
遺産,名詞,28,12
ハッシュ,名詞,28,8
最下位,名詞,28,10
ボード,名詞,28,11
保持,名詞,28,14
エージェント,名詞,28,11
きのこ,名詞,28,6
保,名詞,28,12
内海,名詞,28,6
聖火,名詞,28,8
沙耶,名詞,28,12
豆,名詞,28,8
古着,名詞,28,12
きの,名詞,28,12
ガーター,名詞,28,13
保育園,名詞,28,11
市井,名詞,28,8
左手,名詞,28,11
広める,動詞,28,14
接す,動詞,28,14
柳,名詞,28,10
手伝う,動詞,28,14
公私,名詞,28,12
省略,名詞,28,9
フレンチ,名詞,28,11
畑,名詞,28,14
川嶋,名詞,28,3
受付,名詞,28,14
最新,名詞,28,14
魔法使い,名詞,28,7
峰,名詞,28,7
幼児,名詞,28,12
派遣,名詞,28,13
観賞,名詞,28,13
勝ち抜く,動詞,28,14
肋骨,名詞,28,14
ボンド,名詞,28,6
視点,名詞,28,12
河,名詞,28,12
汐留,名詞,28,12
ピアス,名詞,28,13
ビーチ,名詞,28,13
アル,名詞,28,13
挟む,動詞,28,13
平行,名詞,28,13
山瀬,名詞,28,9
ビット,名詞,28,8
吉,名詞,28,13
優里,名詞,28,12
かなえる,動詞,28,13
アダム,名詞,28,14
ハーモニー,名詞,28,9
引っ込み思案,名詞,28,14
山川,名詞,28,13
プランニング,名詞,28,12
担任,名詞,28,12
再演,名詞,28,13
カレイド,名詞,28,8
労働,名詞,28,9
全身,名詞,28,13
裸,名詞,28,14
扉,名詞,28,11
励む,動詞,28,14
運,名詞,28,11
友里,名詞,28,11
円満,名詞,28,14
熱愛,名詞,28,9
復刻,名詞,28,12
北村,名詞,28,8
決心,名詞,28,12
参画,名詞,28,13
由紀子,名詞,28,8
台東,名詞,28,11
ホールディングス,名詞,28,13
覚悟,名詞,28,13
ピコ,名詞,28,6
傷,名詞,28,11
プードル,名詞,28,13
吐露,名詞,28,13
中断,名詞,28,14
玲子,名詞,28,8
セレクション,名詞,28,14
中原,名詞,28,10
生物,名詞,28,12
駅前,名詞,28,10
王道,名詞,28,11
蜜,名詞,28,9
一色,名詞,28,10
資金,名詞,28,12
一覧,名詞,28,12
安定,名詞,28,12
榊原,名詞,28,10
ちび,名詞,28,12
着付け,名詞,28,13
ちゃり,名詞,28,8
湯原,名詞,28,3
大勢,名詞,28,12
安本,名詞,28,6
ジェット,名詞,28,8
唄う,動詞,28,13
思い出す,動詞,28,14
セールスポイント,名詞,28,13
ユキ,名詞,28,11
塩村,名詞,28,1
とぶ,動詞,28,14
哲,名詞,28,8
今田,名詞,28,11
椿,名詞,28,13
じん,名詞,28,12
銘打つ,動詞,28,14
妖怪,名詞,28,12
咲希,名詞,28,8
中華,名詞,28,10
たこやき,名詞,28,8
馬場,名詞,28,4
頭脳,名詞,28,11
舞夢,名詞,28,9
ワイドショー,名詞,28,11
ダイヤモンド,名詞,28,13
芽生える,動詞,28,14
船橋,名詞,28,12
芽衣,名詞,28,11
ワーナーミュージック・ジャパン,名詞,28,14
宅,名詞,28,11
宇佐美,名詞,28,10
長沢,名詞,28,7
戸,名詞,28,8
人柄,名詞,28,12
教わる,動詞,28,13
済み,名詞,28,12
萩原,名詞,28,11
一人称,名詞,28,12
五木,名詞,28,7
それら,名詞,28,13
二科展,名詞,28,3
ライヴ,名詞,28,9
守,名詞,28,10
中尾,名詞,28,5
ねえさん,名詞,28,6
スポットライト,名詞,28,14
狙う,動詞,28,14
正恭,名詞,28,9
高まる,動詞,28,14
慣れる,動詞,28,11
スタンプ,名詞,28,4
上智大学,名詞,28,10
行事,名詞,28,14
日和,名詞,28,11
サンケイ,名詞,28,13
小春,名詞,28,11
秦,名詞,28,9
薬,名詞,28,12
鏡,名詞,28,13
衛藤,名詞,28,9
莉子,名詞,28,4
神宮,名詞,28,12
感想,名詞,28,14
文京,名詞,28,12
せき,名詞,28,10
歌舞伎,名詞,28,11
モノ,名詞,28,12
坂上,名詞,28,6
大野,名詞,28,12
梁川,名詞,28,2
正,名詞,28,9
地獄,名詞,28,9
実母,名詞,28,13
タグ,名詞,28,8
薬物,名詞,28,8
苦しむ,動詞,28,11
農業,名詞,28,12
理子,名詞,28,13
実父,名詞,28,13
奈保子,名詞,28,11
軸,名詞,28,12
祐希,名詞,28,13
時計,名詞,28,12
走り,名詞,28,10
球団,名詞,28,10
極点,名詞,28,2
黒崎,名詞,28,6
改造,名詞,28,9
サンシャイン,名詞,28,13
鐘,名詞,28,8
サム,名詞,26,12
