"number","title","pageid","namespace","length","touched"
"468","クシシュトフ・ガラ","2923596","","4128","20191119030659"
"469","アルチョム・レズェエフ","2930300","","3677","20160913165717"
"470","イーゴリ・レズニチェンコ","2942257","","4789","20190607131534"
"471","マッテオ・リッツォ","2942665","","28639","20220328105301"
"472","ジャクソン・ヘインズ","2943404","","4584","20200323032329"
"473","田宏文","2949138","","1865","20181117132016"
"474","アンディ・チェン","2949142","","2474","20150116020227"
"475","ピーター・リー","2949149","","2047","20200529145049"
"476","ベネディクト・ウー","2949157","","2106","20160605121259"
"477","デニス・ヴァシリエフス","2950065","","33642","20220506053520"
"478","マイケル・ギルピン","2950703","","1966","20160305151647"
"479","マウリシオ・メデジン","2950718","","2894","20200719172407"
"480","シャルル・テター","2954155","","2715","20141224215842"
"481","マイケル・ノーヴェルス","2955131","","2119","20150119070904"
"482","ミハイル・カルルーク","2957553","","3182","20151214131909"
"483","マニュエル・セグラ","2959149","","2827","20201108090049"
"484","シェパード・クラーク","2959873","","3494","20160228220636"
"485","ジャン＝フランソワ・エベール","2959886","","2325","20180719121919"
"486","ガレス・エクハルト","2962356","","2380","20150119092058"
"487","ダビッド・デル・ポゾ","2963020","","2947","20201012095922"
"488","マイケル・アメンタス","2963050","","2501","20150712141137"
"489","スティーヴン・カー_(フィギュアスケート選手)","2963706","","5257","20181023114742"
"490","ヒュー・イック","2964359","","2617","20160129112410"
"491","阿部鉄雄","2968999","","1909","20210420092745"
"492","加藤修_(トレーナー)","2971608","","2617","20180901104316"
"493","ヴラド・イオネスク","2972614","","2816","20161215151816"
"494","大島淳","2980451","","3550","20220115204325"
"495","ローマン・サドフスキー","3052288","","19310","20220328152759"
"496","川原星","3053196","","16195","20220612042531"
"497","ドミトリー・アリエフ","3058306","","23302","20220506053556"
"498","アンドレイ・ラズキン","3068522","","13183","20191127212916"
"499","セルゲイ・ボロドゥリン","3070347","","3266","20200512141511"
"500","関宇航","3083181","","6837","20190606124632"
"501","モリス・クヴィテラシヴィリ","3088222","","21312","20220328094329"
"502","グレゴリー・ケリー","3090847","","9974","20220329181859"
"503","エイドリアン・テソン","3098432","","4411","20220320130559"
"504","ヨハン・ウィルキンソン","3099256","","2722","20191113040157"
"505","ダニエル・アルベルト・ナウリツ","3101359","","4455","20191210010352"
"506","シモン・オクー","3102598","","3690","20210903102134"
"507","ペーター・ジェームス・ハラム","3104403","","3862","20200219201436"
"508","ルイス・ギブソン","3104408","","9085","20191208063121"
"509","アドリエン・バンニステール","3104959","","4066","20211228193917"
"510","カルロ・ヴィットリオ・パレルモ","3108193","","3530","20201118115011"
"511","テリー・クビカ","3109832","","4587","20220607220529"
"512","ティモシー・ブラウン_(フィギュアスケート選手)","3112123","","9124","20220603180418"
"513","佐藤洸彬","3113254","","11988","20201229070605"
"514","ルーカス・ケンジェルスキ","3115679","","3935","20220608150736"
"515","バラム・ラバリオス","3115716","","1904","20150804024815"
"516","キャメロン・ヘマート","3116266","","2918","20151204152858"
"517","エフゲニー・ルカヴィツィン","3118218","","2253","20181110063952"
"518","フレデリック・トムリンズ","3118378","","9634","20210925110132"
"519","許兆暁","3119073","","3595","20200811072817"
"520","セルゲイ・デュダコフ","3119285","","3658","20220113025922"
"521","アルベルト・ムック","3119506","","2418","20170523093306"
"522","ラリー・ルーポラヴァー","3123947","","4416","20200217235627"
"523","エンギン・アリ・アルタン","3127274","","4250","20190906160605"
"524","ヤーセン・ペトコフ","3127652","","2403","20200624035540"
"525","イヴォ・ガトフスキー","3127654","","3157","20220702071828"
"526","パヴェル・ペトロフ・サヴィノフ","3127659","","3660","20150306091244"
"527","ボイコ・アレクシエフ","3129516","","2434","20220210115846"
"528","トーマス・カトゥケヴィチウス","3133079","","3017","20150205141114"
"529","デイヴィダス・キザラ","3133586","","3769","20171121114442"
"530","アルトゥラス・ガンゼラ","3133601","","2495","20150205143250"
"531","ピョン・セジョン","3135226","","3789","20200828220155"
"532","フェオドシー・エフレメンコフ","3135965","","2835","20200505233739"
"533","デニス・マルガリク","3135974","","7991","20190101093335"
"534","マッティア・ダッラ・トッレ","3140857","","4629","20191210012157"
"535","ジャック・ニューベリー","3148305","","3474","20160110023742"
"536","グラハム・ニューベリー","3148309","","6834","20220328080240"
"537","クリスチャン・ニューベリー","3148314","","1655","20150808022147"
"538","アントン・ケンプフ","3152570","","3177","20170528054353"
"539","ケヴィン・エイモズ","3154250","","19326","20220328152405"
"540","アレクサンダー・ビエルデ","3154256","","3255","20160301084313"
"541","ムラド・クルバノフ","3195796","","2543","20170522084929"
"542","ペル・キョルベルク","3234023","","2420","20150826174647"
"543","スペンサー・アキラ・ハウ","3235277","","5691","20220203120247"
"544","パーヴェル・ケルシャ","3240571","","2564","20180803165947"
"545","アラミス・グリゴリアン","3240586","","1717","20150826182403"
"546","セルゲイ・シリェーブ","3241037","","2608","20150826183004"
"547","イワン・ブラゴフ","3241039","","1989","20181020113559"
"548","ダミアン・ジョルジヴィッチ","3241644","","3442","20190603103347"
"549","タイフン・アナル","3245191","","2074","20160331072133"
"550","セルゲイ・リロフ","3245256","","3434","20181122142619"
"551","アンジェロ・ドルフィーニ","3245259","","3199","20190607124057"
"552","ミロシュ・ミラノヴィチ","3245717","","2326","20150826185007"
"553","コンスタンティン・コスティン","3245726","","3513","20210927102008"
"554","セルゲイ・テレンコフ","3247415","","1817","20150713112607"
"555","スヴェン・マイヤー","3247434","","3236","20210315180941"
"556","クリスティアン・ホルヴァート","3248351","","2508","20160821070413"
"557","ガブリエル・モニエ","3248916","","3054","20160820172259"
"558","パトリック・シュミット","3249408","","2583","20181026020658"
"559","シャキール・デイビス","3251897","","3005","20160124142433"
"560","アレクサンドル・チェストニク","3253303","","2691","20190929193741"
"561","ベサリオン・ツィンツァーゼ","3254465","","2246","20220222230204"
"562","アレン・ニールセン","3254478","","2430","20150826191802"
"563","マーカス・クリステンセン","3254483","","2296","20160801120711"
"564","クライヴ・ショーテン","3255365","","3009","20160801120811"
"565","ティエリー・セレス","3255371","","4260","20190721025921"
"566","ロニー・ウィンクラー","3255785","","2780","20160617100021"
"567","アレクサンドル・ムラシュコ","3255826","","2450","20181205145756"
"568","ファブリツィオ・ガラットーニ","3255838","","2537","20160530124128"
"569","バリント・ミクロース","3255843","","2506","20161215151901"
"570","フローリアン・トゥマ","3256321","","2508","20150826192614"
"571","オレグ・タタウロフ","3264274","","3778","20181104125431"
"572","マリウス・ネグレア","3264282","","2647","20181023115815"
"573","ジェフリー・ラングドン","3266978","","3174","20210927102258"
"574","ジルベルト・ヴィアダーナ","3266995","","3158","20210927080311"
"575","ラルフ・ブルクハルト","3270143","","2891","20181023120629"
"576","ニコラス・ペトラン","3270153","","3816","20210927104408"
"577","キャメロン・メドハースト","3270171","","3172","20210927104258"
"578","マルティン・ビダジュ","3280598","","17889","20220322143650"
"579","エフゲニー・ウラソフ","3297368","","2874","20170522085520"
"580","ショーン・ラビット","3298659","","10767","20220220004944"
"581","ニコラ・ナドー","3300215","","9642","20210904212312"
"582","パトリック・ラップ","3300227","","2385","20151018104733"
"583","ジョセフ・ジョンソン_(フィギュアスケート選手)","3304871","","7316","20220117074423"
"584","フェルナンド・エルナンデス_(フィギュアスケート選手)","3306860","","2845","20191022131907"
"585","ルーカス・カウガース","3309313","","3812","20170316173301"
"586","ノエル＝アントワーヌ・ピエール","3313539","","5174","20191210030705"
"587","イジー・ベロラドスキー","3315728","","10034","20191004115429"
"588","ヨティ・ポリゾアキス","3320002","","14390","20181104081013"
"589","宮田大地","3320072","","7987","20220210150815"
"590","友野一希","3320091","","124037","20220703130140"
"591","アントン・シュレポフ","3322579","","6146","20191124220817"
"592","ジェイミー・ライト_(フィギュアスケート選手)","3331875","","3912","20161003103157"
"593","アレクセイ・ミアレンチン","3334227","","7080","20181205145258"
"594","マスリアンコ・アレキサンデル","3343501","","4760","20200515103320"
"595","ボロヴォイ・アレキサンダー","3344751","","4580","20200831173718"
"596","ボロチェ・マテ","3344761","","4167","20200831173519"
"597","カム・リチャード・カンイン","3348941","","4936","20200217082713"
"598","ペトル・コトラリク","3351173","","7588","20180909060822"
"599","マルコ・ザコリル","3351185","","3570","20160724031531"
"600","ニコ・ウラノフスキー","3351761","","3894","20171120180925"
"601","ハイコ・フィッシャー","3352203","","4159","20200727141728"
"602","ロマ・トニオロ","3354332","","7150","20211122061844"
"603","アルメン・アガイアン","3354923","","3166","20210721141753"
"604","ギュンター・ツェラー","3355015","","3736","20200727141738"
"605","ミヒャエル・フース","3365093","","3164","20210305101056"
"606","アレッサンドロ・ファディーニ","3366390","","5360","20191210012112"
"607","ガリー・ビスコンティ","3367770","","2865","20210316051659"
"608","レスリー・イプ","3371662","","5088","20180819121519"
"609","グレブス・バシンス","3373415","","3060","20170317051616"
"610","アレッサンドロ・リッチテッリ","3376165","","2975","20200713072859"
"611","リヒャルト・ツァンダー","3376176","","2836","20210701024514"
"612","ファルコ・キルステン","3376242","","3201","20211204063525"
"613","ブラク・デミルボア","3376269","","6129","20220407140535"
"614","アントニー・チェン_(フィギュアスケート選手)","3376285","","3152","20210701032347"
"615","アクセル・メデリック","3376770","","3122","20200713072930"
"616","ニール・パターソン","3376786","","2722","20200713072939"
"617","ポール・ロビンソン_(フィギュアスケート選手)","3376940","","2604","20200713072948"
"618","ローラン・デュプイー","3377443","","3004","20210801154138"
"619","本田太一","3378628","","14543","20220214151614"
"620","オスマン・アクガン","3380541","","3541","20160312075200"
"621","ベネ・トマン","3381851","","2947","20180720121255"
"622","李孟儒","3382658","","4345","20190928001438"
"623","周凱翔","3383417","","5403","20211204081507"
"624","アントン・カルプク","3385744","","3858","20180818061632"
"625","チャーリー・パリー＝エヴァンス","3390515","","3639","20200424060256"
"626","フレデリック・パウルス","3391943","","2843","20200509045456"
"627","エマニュエル・セイヴァリー","3392284","","4538","20170123165804"
"628","ファビオ・マスカレッロ","3396484","","3915","20190607124411"
"629","ルベン・エッランパッリ","3397646","","3244","20190721133500"
"630","ラビ・ワリア","3399889","","2180","20160611142939"
"631","ジェレミー・コロ","3401489","","3062","20191102012048"
"632","ケン・ローズ","3401502","","3108","20210105102639"
"633","ショーン・ロジャース_(フィギュアスケート選手)","3402498","","3551","20160418122537"
"634","ベンジャミン・ミラー","3403047","","3149","20210329230442"
"635","ダニエル・ディンカ","3404705","","2979","20160509124414"
"636","アレクサンドル・コンダコフ","3408059","","2383","20160427173000"
"637","クリストファー・トーランド","3408062","","1950","20160427200618"
"638","マルク・ヴァイヤン","3410835","","2903","20160502101439"
"639","チョ・ジェヒョン_(フィギュアスケート選手)","3423558","","2302","20210927102538"
"640","ゲイリー・ベーコン","3423569","","9350","20210927101918"
"641","ジェイミー・エグルトン","3425727","","3079","20210927102238"
"642","ヘルマン・シュルツ_(フィギュアスケート選手)","3429683","","2694","20210927080831"
"643","ズデニェク・パジディレク","3433984","","2493","20210927080451"
"644","スタン・ボホネク","3434633","","2875","20210927080341"
"645","グリン・ジョーンズ_(フィギュアスケート選手)","3434639","","1960","20210927101758"
"646","ヴァイダ・ラースロー","3434656","","3020","20210927075511"
"647","ロナルド・コッペラント","3434664","","2556","20210927080051"
"648","ウィリアム・ショーバー","3434672","","2310","20210927104128"
"649","ケニス・シェリー","3436505","","4428","20210927101858"
"650","ジョン・ミーシャ・ペトケビッチ","3436541","","3029","20210927080251"
"651","ゴードン・マッケレン","3436558","","2815","20210927102018"
"652","ヘイグ・アウンジャン","3436594","","3001","20181017134739"
"653","ジャック・モロゼック","3436617","","2715","20210927102338"
"654","ギュンター・アンダール","3437819","","3070","20210927101618"
"655","ジョルジ・ファゼカス","3437828","","2126","20210927080211"
"656","マリアン・フィルツ","3441429","","3315","20210927081041"
"657","エベルト・イェネー","3441438","","2821","20210927105329"
"658","スティーブ・ハッチンソン_(フィギュアスケート選手)","3441456","","2188","20210927080401"
"659","ユルゲン・エーベルヴァイン","3441467","","2135","20210927104618"
"660","イ・クァンヨン","3441477","","1923","20210927104048"
"661","ペーター・クリック","3441491","","2429","20210927105439"
"662","マイケル・ウィリアムズ_(フィギュアスケート選手)","3441497","","2403","20210927105559"
"663","ジョルダーノ・アボンダッティ","3441500","","2885","20210927080221"
"664","フィリップ・ペリシエール","3441525","","4010","20210927080621"
"665","ゴードン・フォーベス","3444357","","2788","20160801120658"
"666","ダニエル・ドーラン","3444402","","2491","20170209054428"
"667","エリック・ラーソン_(フィギュアスケート選手)","3444541","","3014","20160722132406"
"668","ジェレ・マイケル","3445214","","2242","20181003141032"
"669","ニルス・コップ","3449871","","2183","20160708140102"
"670","スコット・クレイマー","3453548","","2385","20160801120836"
"671","ダニエル・ヴァイス","3453561","","2570","20160725214104"
"672","ミルコ・アイヒホルン","3453569","","3298","20220416161242"
"673","アレン・シュラム","3454926","","2009","20200303092546"
"674","トーマス・リッツ","3464545","","2623","20210927102718"
"675","ペーター・ヨナス","3464549","","3183","20210927105459"
"676","モンティ・ホイト","3464554","","2605","20181017043535"
"677","鎌田英嗣","3480731","","13012","20211118154509"
"678","袁立勤","3485357","","2671","20220122023800"
"679","ロマン・サヴォシン","3488064","","9093","20191025214012"
"680","アレクセイ・エロホフ","3488537","","6526","20201130090947"
"681","ラルフ・ボルグハルト","3489015","","2611","20190627192319"
"682","ゼップ・シェーンメツラー","3489018","","2731","20210927102348"
"683","ビル・ニール","3489024","","2120","20210927080551"
"684","マルコム・キャノン","3489043","","3975","20210927075651"
"685","ロベール・ドゥレビール","3489123","","2527","20210927080131"
"686","ハイウェル・エヴァンス","3489126","","2192","20181017051507"
"687","ロバート・ブルーワー","3489574","","2312","20210927080101"
"688","ツィロ・グーツァイト","3489577","","2562","20210927102548"
"689","ロビン・ジョーンズ_(フィギュアスケート選手)","3489658","","2228","20210927080111"
"690","デヴィッド・クレメンツ","3489674","","2134","20181016132846"
"691","ボド・ボケナウアー","3489676","","2815","20210927105549"
"692","ノルベルト・フェルジンガー","3489678","","3416","20210927104418"
"693","ティム・スペンサー","3489680","","2027","20210927102608"
"694","ウィリアム・シェレル","3489681","","2039","20210927104118"
"695","マイケル・ブッカー","3489840","","3089","20210927104548"
"696","アラン・ガンター","3490130","","2141","20210927103108"
"697","チャールズ・キーブル","3490131","","1805","20201012131059"
"698","フライムート・シュタイン","3490777","","3120","20210927080641"
"699","エイドリアン・スワン","3490786","","2735","20210927104228"
"700","ジョン・リッテンガバー","3490999","","2390","20181015024743"
"701","ヘルムート・マイ","3491177","","2865","20210927080841"
"702","ウラジスラフ・チャープ","3491181","","2305","20210315165519"
"703","ズデニェク・フィカジ","3491202","","2041","20210927080501"
"704","マイケル・カリントン","3491444","","1963","20160923151457"
"705","アーサー・アフェル","3492544","","2031","20160927122439"
"706","ジャック・ダン","3492548","","2840","20210927102318"
"707","パタキ・デーネシュ","3492587","","3324","20210927105639"
"708","レオポルト・リンハルト","3492871","","2468","20210927080001"
"709","ロビン・リー_(フィギュアスケート選手)","3492943","","2921","20210927080121"
"710","アール・ライター","3492965","","2247","20210926105759"
"711","ジョージ・ヒル_(フィギュアスケート選手)","3492968","","3831","20210927080301"
"712","ワーナーズ・アーズ","3492971","","1647","20210927075501"
"713","ヤロスラフ・サジレク","3492972","","2142","20210927104608"
"714","ローマン・ツルサンケ","3492990","","1891","20211216215922"
"715","ジェフリー・イェーツ","3492996","","1994","20210927102248"
"716","ギュンター・ローレンツ","3493012","","2004","20210927101628"
"717","エーリヒ・エルデス","3493899","","2534","20191211224130"
"718","ロガー・ターナー","3493907","","3890","20170922100937"
"719","ジェームス・レスター・マッデン","3494014","","3992","20210316064009"
"720","ゲイル・ボーデン","3494023","","2311","20210927101928"
"721","ウィリアム・ネイゲル","3494029","","2269","20210927104138"
"722","ワルター・ランゲル","3494062","","1860","20210927075441"
"723","メルヴィル・ロジャース","3494568","","4210","20210927075901"
"724","ヨセフ・スリヴァ","3494633","","2149","20210927104648"
"725","ジャック・イーストウッド","3494652","","3332","20210927102308"
"726","パウル・フランク","3494897","","2516","20210927104518"
"727","イアン・ボウヒル","3494929","","2007","20210927103948"
"728","ハーバート・クラーク_(フィギュアスケート選手)","3496109","","2055","20210927104458"
"729","アンドレ・マリネ","3496113","","1517","20210930104300"
"730","オットー・プライスゼッカー","3496753","","4295","20161003080041"
"731","オットー・ゴルト","3496788","","1786","20161003080043"
"732","ジャック・ファヴァール","3498064","","3656","20210927102328"
"733","ケネス・マクドナルド・ボーマント","3499996","","2621","20210927101908"
"734","ホレーショー・トローム","3500954","","2155","20170919005534"
"735","ハーバート・イグレシアス","3500960","","1969","20210927104448"
"736","ジョン・ケイラー・グリーグ","3501309","","2337","20210927080231"
"737","アービング・ブロコウ","3501760","","1952","20210926105749"
"738","センデ・アンドル","3502321","","2951","20170912061822"
"739","ヨハン・レフスター","3502338","","2648","20161016170700"
"740","ヘンリク・ユリウシュ・クロコヴィチ＝プジェドジュミルスキー","3502610","","2296","20161016170022"
"741","カール・ツェンガー","3502614","","2330","20161024023442"
"742","ゲオルク・ツァッハリアデス","3502800","","2231","20161016101837"
"743","ブラッドリー・ロード","3504733","","2125","20161031074233"
"744","アーサー・ボーン・ジュニア","3504737","","1849","20161020081405"
"745","ボビー・スペクト","3504738","","2141","20161020081404"
"746","ユージン・ターナー","3504744","","2949","20161020081403"
"747","クリス・クリステンソン","3504756","","1634","20161031072329"
"748","ダリオ・ベッティ","3505988","","2094","20170219153756"
"749","ラルフ・マクリース","3506392","","3760","20161023091039"
"750","マイケル・カービィ","3506439","","1970","20210308141536"
"751","オズボーン・コルソン","3506590","","2782","20211107080619"
"752","エーリッヒ・レイフシュナイダー","3507001","","2412","20170218011440"
"753","ヴィルヘルム・ツェンガー","3507020","","1641","20161024083220"
"754","エーリヒ・ツェラー","3507028","","1853","20210311143800"
"755","クラウス・グリメルト","3507545","","2189","20161025021308"
"756","レオポルト・マイアー＝ラベルゴ","3507562","","2021","20161025063020"
"757","ラインハルト・ケットラー","3507643","","3336","20161025081705"
"758","ダニエル・ホランダー","3508026","","2996","20180129151516"
"759","ルスラン・ノボセルツェフ","3508055","","2385","20190607120624"
"760","フレデリック・リプカ","3508582","","3318","20180730063907"
"761","フェルナンド・フェドロニック","3508908","","2649","20200428144556"
"762","ルイ・マニュス","3508915","","2480","20210312141847"
"763","フランシス・ピグロン","3509376","","2562","20210714085220"
"764","マリオ・リーベルス","3510513","","2436","20220101230357"
"765","フロリアン・ミステルバウアー","3518306","","2042","20161114084358"
"766","アントン・クリコフ","3518309","","2001","20161114084357"
"767","ステファン・ユバース","3518316","","2289","20161114084358"
"768","イゴール・エフィムチュク","3519292","","3886","20180805224417"
"769","中野耀司","3538002","","12589","20180525083156"
"770","梶田健登","3545597","","10679","20200426164858"
"771","マイカ・タン","3561190","","4079","20200225005201"
"772","市橋翔哉","3647458","","12464","20220511112620"
"773","リュック・エコノミド","3649575","","4752","20210423061610"
"774","ダニイル・グレイヘンガウス","3730639","","5440","20210307094917"
"775","鈴木潤_(フィギュアスケート選手)","4009570","","26785","20220323012923"
"776","森望_(スケート選手)","4512611","","3089","20220319075323"
"777","ドノバン・カリージョ","4558605","","12136","20220407104325"
"778","朽木久","4559729","","4141","20220609213956"
